9.2528e+05,1.9331e+06,262.73
9.2404e+05,1.932e+06,20.753
9.2314e+05,1.9307e+06,2.4559
9.2329e+05,1.9309e+06,3.95
9.2319e+05,1.9309e+06,29.158
9.2309e+05,1.9309e+06,55.843
9.2314e+05,1.9309e+06,19.1
9.2315e+05,1.9312e+06,63.068
9.2324e+05,1.9309e+06,37.724
9.2324e+05,1.9308e+06,55.524
9.2319e+05,1.9307e+06,28.88
9.2334e+05,1.9307e+06,36.134
9.2334e+05,1.9308e+06,40.423
9.2354e+05,1.9317e+06,28.585
9.23e+05,1.9309e+06,20.743
9.2305e+05,1.931e+06,28.727
9.2295e+05,1.9309e+06,21.242
9.233e+05,1.9314e+06,31.213
9.2275e+05,1.9308e+06,23.196
9.2404e+05,1.9319e+06,182.82
9.2374e+05,1.9317e+06,21.906
9.2354e+05,1.9313e+06,20.863
9.2359e+05,1.9312e+06,20.444
9.2349e+05,1.931e+06,35.943
9.2364e+05,1.9318e+06,31.004
9.2389e+05,1.932e+06,8.6812
9.2369e+05,1.932e+06,8.7119
9.2339e+05,1.9315e+06,31.352
9.2379e+05,1.9316e+06,37.312
9.2424e+05,1.9323e+06,27.426
9.2389e+05,1.9321e+06,41.629
9.2414e+05,1.9319e+06,88.747
9.2329e+05,1.9311e+06,4.9196
9.2329e+05,1.9313e+06,4.4911
9.2329e+05,1.9307e+06,4.1162
9.2349e+05,1.9315e+06,40.403
9.2354e+05,1.931e+06,6.5925
9.2359e+05,1.931e+06,11.781
9.2319e+05,1.9308e+06,29.226
9.2329e+05,1.9308e+06,41.797
9.2285e+05,1.9308e+06,23.575
9.2315e+05,1.9313e+06,46.649
9.2319e+05,1.9305e+06,24.894
9.2334e+05,1.9309e+06,54.453
9.2309e+05,1.9307e+06,26.653
9.2324e+05,1.931e+06,38.851
9.2295e+05,1.9309e+06,22.316
9.2384e+05,1.9322e+06,93.397
9.2364e+05,1.9315e+06,20.913
9.2354e+05,1.9315e+06,20.71
9.2409e+05,1.9319e+06,38.123
9.2374e+05,1.9314e+06,18.788
9.2429e+05,1.9323e+06,60.046
9.229e+05,1.9307e+06,20.019
9.2384e+05,1.9315e+06,27.949
9.231e+05,1.9312e+06,4.0334
9.2334e+05,1.9313e+06,4.9753
9.2339e+05,1.9314e+06,21.186
9.2379e+05,1.9321e+06,5.4368
9.2339e+05,1.9308e+06,5.348
9.2404e+05,1.9324e+06,48.954
9.2344e+05,1.9309e+06,63.608
9.2329e+05,1.9308e+06,38.64
9.23e+05,1.931e+06,19.713
9.2339e+05,1.931e+06,67.391
9.2314e+05,1.9305e+06,23.351
9.2324e+05,1.9306e+06,24.982
9.2329e+05,1.931e+06,52.945
9.2369e+05,1.9312e+06,55.909
9.2354e+05,1.9316e+06,64.061
9.2295e+05,1.9312e+06,25.701
9.229e+05,1.931e+06,39.828
9.229e+05,1.9311e+06,23.209
9.2304e+05,1.9309e+06,19.963
9.2384e+05,1.9315e+06,48.091
9.2324e+05,1.9309e+06,39.739
9.2399e+05,1.9318e+06,125.15
9.2379e+05,1.9314e+06,16.977
9.2384e+05,1.9316e+06,22.243
9.2305e+05,1.9311e+06,14.239
9.2325e+05,1.9313e+06,19.951
9.2344e+05,1.9313e+06,21.515
9.2349e+05,1.9313e+06,37.97
9.232e+05,1.9314e+06,70.004
9.2399e+05,1.9324e+06,42.244
9.2424e+05,1.9321e+06,49.278
9.2384e+05,1.932e+06,54.905
9.2409e+05,1.9319e+06,57.206
9.2394e+05,1.932e+06,57.874
9.2414e+05,1.9321e+06,62.704
9.2374e+05,1.9318e+06,8.4127
9.2404e+05,1.9324e+06,47.314
9.2309e+05,1.9309e+06,3.2844
9.2339e+05,1.9313e+06,73.766
9.2354e+05,1.9312e+06,59.922
9.2355e+05,1.9319e+06,2.2033
9.2344e+05,1.9315e+06,4.4351
9.2349e+05,1.9315e+06,41.677
9.2349e+05,1.9317e+06,2.6037
9.2275e+05,1.9308e+06,22.781
9.2314e+05,1.9308e+06,24.536
9.2319e+05,1.931e+06,41.064
9.2324e+05,1.9311e+06,38.179
9.2309e+05,1.9308e+06,24.627
9.2314e+05,1.931e+06,37
9.23e+05,1.9309e+06,20.639
9.2364e+05,1.9318e+06,28.116
9.2354e+05,1.9311e+06,43.855
9.2354e+05,1.9314e+06,33.116
9.2285e+05,1.931e+06,23.46
9.2349e+05,1.9314e+06,19.425
9.2394e+05,1.9316e+06,24.278
9.2305e+05,1.9312e+06,14.968
9.232e+05,1.9313e+06,18.409
9.2359e+05,1.9319e+06,50.386
9.2349e+05,1.9309e+06,35.019
9.2384e+05,1.9319e+06,25.755
9.2409e+05,1.9324e+06,30.261
9.2429e+05,1.9322e+06,130.96
9.2394e+05,1.9321e+06,57.463
9.2319e+05,1.9307e+06,4.269
9.2334e+05,1.9308e+06,5.3399
9.2319e+05,1.9312e+06,3.4797
9.2315e+05,1.9312e+06,2.6441
9.2334e+05,1.9314e+06,50.442
9.2309e+05,1.931e+06,17.796
9.2344e+05,1.9315e+06,39.002
9.2349e+05,1.9312e+06,4.8677
9.2349e+05,1.931e+06,6.4267
9.2339e+05,1.9308e+06,52.095
9.2314e+05,1.931e+06,28.513
9.2344e+05,1.9312e+06,86.415
9.2379e+05,1.9321e+06,218.3
9.2304e+05,1.9309e+06,18.537
9.2329e+05,1.9307e+06,32.688
9.229e+05,1.9311e+06,24.103
9.2344e+05,1.9316e+06,43.669
9.2344e+05,1.9313e+06,58.743
9.2339e+05,1.9313e+06,36.567
9.2344e+05,1.931e+06,63.091
9.2349e+05,1.9317e+06,40.472
9.2364e+05,1.9317e+06,33.346
9.2295e+05,1.931e+06,21.994
9.2305e+05,1.931e+06,17.677
9.2369e+05,1.9314e+06,31.525
9.2344e+05,1.9309e+06,55.485
9.2369e+05,1.9312e+06,16.654
9.2394e+05,1.9318e+06,28.632
9.2364e+05,1.9316e+06,20.546
9.2349e+05,1.9316e+06,17.964
9.2394e+05,1.9321e+06,46.542
9.2364e+05,1.9312e+06,35.19
9.2369e+05,1.9316e+06,5.0635
9.2419e+05,1.932e+06,78.578
9.2389e+05,1.9322e+06,45.166
9.2414e+05,1.9324e+06,24.596
9.2409e+05,1.9324e+06,26.351
9.2354e+05,1.9315e+06,52.279
9.2314e+05,1.9307e+06,3.8886
9.2305e+05,1.9311e+06,2.9267
9.233e+05,1.9314e+06,20.019
9.2419e+05,1.9323e+06,54.977
9.2315e+05,1.9314e+06,29.145
9.2394e+05,1.9319e+06,133.39
9.228e+05,1.931e+06,24.592
9.2339e+05,1.9311e+06,49.85
9.2285e+05,1.9309e+06,22.46
9.2384e+05,1.9314e+06,26.124
9.2379e+05,1.9313e+06,14.902
9.2295e+05,1.931e+06,13.312
9.2335e+05,1.9315e+06,16.732
9.2394e+05,1.9316e+06,29.225
9.2354e+05,1.931e+06,102.93
9.2315e+05,1.9311e+06,21.761
9.2349e+05,1.9312e+06,30.749
9.2364e+05,1.9319e+06,5.6947
9.227e+05,1.9309e+06,27.499
9.2295e+05,1.9308e+06,20.033
9.235e+05,1.9318e+06,11.144
9.2339e+05,1.931e+06,71.191
9.2325e+05,1.9314e+06,1.7032
9.2285e+05,1.9308e+06,3.0011
9.2364e+05,1.9311e+06,63.087
9.23e+05,1.9312e+06,3.0909
9.2344e+05,1.931e+06,7.7492
9.2334e+05,1.9313e+06,135.43
9.2354e+05,1.9311e+06,46.755
9.2329e+05,1.9313e+06,34.853
9.2314e+05,1.9309e+06,22.764
9.2325e+05,1.9313e+06,31.793
9.229e+05,1.9308e+06,22.318
9.233e+05,1.9316e+06,26.901
9.2324e+05,1.9308e+06,34.62
9.2324e+05,1.9307e+06,50.921
9.2319e+05,1.931e+06,28.113
9.232e+05,1.9313e+06,49.584
9.2349e+05,1.9311e+06,81.581
9.2285e+05,1.931e+06,23.475
9.2339e+05,1.9309e+06,64.309
9.231e+05,1.9312e+06,26.481
9.2329e+05,1.9312e+06,23.697
9.2384e+05,1.9322e+06,30.918
9.2339e+05,1.9315e+06,17.017
9.2354e+05,1.9313e+06,21.336
9.2354e+05,1.9318e+06,12.263
9.2389e+05,1.9315e+06,19.54
9.2404e+05,1.9318e+06,56.77
9.2414e+05,1.932e+06,79.761
9.2424e+05,1.9322e+06,35.506
9.2429e+05,1.9321e+06,88.427
9.229e+05,1.9307e+06,4.0605
9.2364e+05,1.932e+06,5.1272
9.2434e+05,1.9322e+06,224.04
9.2319e+05,1.9309e+06,25.743
9.2374e+05,1.9313e+06,26.98
9.229e+05,1.931e+06,62.057
9.2359e+05,1.9312e+06,52.735
9.2369e+05,1.9317e+06,23.793
9.2295e+05,1.9311e+06,15.144
9.2325e+05,1.9315e+06,16.596
9.2344e+05,1.9312e+06,63.81
9.2359e+05,1.9316e+06,19.584
9.2335e+05,1.9316e+06,15.161
9.2399e+05,1.932e+06,49.582
9.2434e+05,1.9322e+06,94.252
9.2399e+05,1.9317e+06,48.106
9.2424e+05,1.9322e+06,85.172
9.2399e+05,1.9319e+06,48.649
9.2394e+05,1.9323e+06,34.017
9.2392e+05,1.9347e+06,4.3218
9.2288e+05,1.9348e+06,6.6925
9.2284e+05,1.9348e+06,5.558
9.2357e+05,1.9348e+06,2.569
9.2112e+05,1.9358e+06,3.6063
9.2288e+05,1.9342e+06,3.5487
9.2259e+05,1.9348e+06,4.6884
9.2327e+05,1.9338e+06,5.6842
9.2336e+05,1.9335e+06,77.939
9.2336e+05,1.9335e+06,32.272
9.2336e+05,1.9336e+06,59.355
9.2337e+05,1.9337e+06,63.656
9.2307e+05,1.9336e+06,174.18
9.2341e+05,1.9336e+06,28.436
9.235e+05,1.9325e+06,8.6471
9.2411e+05,1.9344e+06,50.242
9.2302e+05,1.9336e+06,50.571
9.237e+05,1.9325e+06,7.8084
9.2365e+05,1.9326e+06,9.4172
9.2362e+05,1.9345e+06,2.1446
9.2298e+05,1.9343e+06,3.9494
9.2331e+05,1.9332e+06,9.256
9.238e+05,1.9327e+06,123.27
9.2338e+05,1.9348e+06,4.0782
9.2218e+05,1.9275e+06,1.913
9.2275e+05,1.931e+06,3.7525
9.2276e+05,1.932e+06,3.0633
9.2315e+05,1.9316e+06,27.153
9.2222e+05,1.9322e+06,3.742
9.2222e+05,1.932e+06,3.9784
9.233e+05,1.9319e+06,17.051
9.2305e+05,1.9317e+06,2.6378
9.2199e+05,1.9283e+06,7.3772
9.2292e+05,1.9277e+06,9.5729
9.2205e+05,1.9346e+06,21.565
9.2152e+05,1.9358e+06,28.514
9.2375e+05,1.9331e+06,127.88
9.2298e+05,1.9343e+06,17.715
9.2282e+05,1.928e+06,19.238
9.2291e+05,1.9325e+06,56.284
9.2302e+05,1.928e+06,19.488
9.231e+05,1.9319e+06,32.319
9.2331e+05,1.9335e+06,13.257
9.235e+05,1.9323e+06,94.256
9.2305e+05,1.932e+06,35.976
9.23e+05,1.9313e+06,25.959
9.232e+05,1.9317e+06,18.243
9.231e+05,1.932e+06,37.091
9.2276e+05,1.9319e+06,29.869
9.2237e+05,1.9324e+06,29.789
9.2222e+05,1.9317e+06,29.643
9.232e+05,1.9323e+06,49.852
9.2251e+05,1.9317e+06,50.738
9.2297e+05,1.9336e+06,113.75
9.2311e+05,1.933e+06,90.675
9.2396e+05,1.9344e+06,12.424
9.2387e+05,1.9347e+06,10.166
9.2317e+05,1.9333e+06,82.739
9.2287e+05,1.9334e+06,69.846
9.2341e+05,1.9331e+06,257.39
9.215e+05,1.9345e+06,18.085
9.2302e+05,1.9337e+06,72.92
9.2287e+05,1.9338e+06,47.646
9.2283e+05,1.9339e+06,38.756
9.2292e+05,1.9338e+06,98.777
9.2375e+05,1.9332e+06,119.69
9.218e+05,1.9346e+06,17.481
9.2219e+05,1.9346e+06,15.353
9.2325e+05,1.9323e+06,22.388
9.237e+05,1.933e+06,34.734
9.2292e+05,1.9336e+06,27.848
9.2113e+05,1.936e+06,5.2137
9.2367e+05,1.9348e+06,8.0291
9.2341e+05,1.9332e+06,28.265
9.2308e+05,1.9349e+06,11.657
9.2341e+05,1.9334e+06,7.8083
9.2424e+05,1.9328e+06,29.298
9.2296e+05,1.9319e+06,23.149
9.2256e+05,1.9317e+06,18.102
9.2251e+05,1.932e+06,18.79
9.2251e+05,1.9317e+06,18.074
9.23e+05,1.9317e+06,14.663
9.236e+05,1.932e+06,22.619
9.239e+05,1.9329e+06,45.012
9.239e+05,1.9328e+06,44.235
9.2287e+05,1.9333e+06,78.517
9.238e+05,1.9329e+06,45.94
9.23e+05,1.9319e+06,57.276
9.2351e+05,1.9333e+06,59.956
9.2336e+05,1.933e+06,302.04
9.2424e+05,1.9327e+06,21.515
9.2341e+05,1.933e+06,228.43
9.2341e+05,1.9329e+06,132
9.2247e+05,1.9321e+06,36.705
9.2317e+05,1.934e+06,7.8169
9.2371e+05,1.9333e+06,39.526
9.237e+05,1.9325e+06,7.4308
9.2255e+05,1.9309e+06,13.87
9.2293e+05,1.9345e+06,21.023
9.2303e+05,1.9341e+06,11.02
9.2321e+05,1.9333e+06,72.411
9.2351e+05,1.9337e+06,25.863
9.2302e+05,1.933e+06,45.073
9.2405e+05,1.9328e+06,36.726
9.2316e+05,1.9331e+06,55.858
9.239e+05,1.9326e+06,29.428
9.2355e+05,1.932e+06,34.069
9.2316e+05,1.9328e+06,55.667
9.2331e+05,1.9328e+06,59.238
9.238e+05,1.9331e+06,51.571
9.2257e+05,1.9331e+06,1.0589
9.2328e+05,1.9346e+06,17.178
9.2401e+05,1.9343e+06,9.8754
9.2362e+05,1.9348e+06,10.486
9.2327e+05,1.9342e+06,16.634
9.2365e+05,1.9328e+06,44.783
9.239e+05,1.933e+06,45.927
9.2282e+05,1.9331e+06,41.813
9.2282e+05,1.9334e+06,41.831
9.2346e+05,1.9333e+06,24.7
9.2424e+05,1.9328e+06,18.648
9.2293e+05,1.9345e+06,39.876
9.2328e+05,1.9348e+06,16.1
9.2395e+05,1.9326e+06,27.881
9.2264e+05,1.9348e+06,18.548
9.2307e+05,1.9337e+06,43.665
9.2312e+05,1.9337e+06,48.802
9.2317e+05,1.9336e+06,41.332
9.2317e+05,1.9336e+06,45.694
9.2343e+05,1.9348e+06,7.0513
9.2269e+05,1.9348e+06,6.926
9.2332e+05,1.9338e+06,22.155
9.2352e+05,1.9347e+06,2.3406
9.2331e+05,1.9334e+06,36.839
9.2331e+05,1.9331e+06,14.422
9.2312e+05,1.9336e+06,56.057
9.2327e+05,1.9341e+06,3.8762
9.2263e+05,1.9343e+06,4.4106
9.2278e+05,1.9343e+06,18.499
9.2273e+05,1.934e+06,3.6788
9.238e+05,1.9327e+06,39.213
9.2416e+05,1.9345e+06,4.6178
9.2411e+05,1.9346e+06,3.6698
9.2277e+05,1.9331e+06,7.0152
9.2322e+05,1.9341e+06,2.4763
9.2385e+05,1.9328e+06,86.058
9.2416e+05,1.9347e+06,3.4318
9.2356e+05,1.9332e+06,9.4346
9.2347e+05,1.9348e+06,2.4427
9.2293e+05,1.9342e+06,3.078
9.2347e+05,1.9339e+06,4.4895
9.2421e+05,1.9346e+06,2.2881
9.2341e+05,1.9333e+06,4.2275
9.2237e+05,1.9319e+06,3.5626
9.2271e+05,1.9317e+06,3.4339
9.2281e+05,1.9319e+06,3.3202
9.2232e+05,1.9322e+06,38.852
9.2206e+05,1.9313e+06,3.8751
9.2321e+05,1.9276e+06,10.731
9.2233e+05,1.928e+06,26.785
9.2194e+05,1.9283e+06,8.2658
9.2189e+05,1.9281e+06,20.782
9.2237e+05,1.9275e+06,9.9594
9.2237e+05,1.9276e+06,9.302
9.2361e+05,1.928e+06,9.5647
9.2267e+05,1.9277e+06,9.2674
9.2252e+05,1.9278e+06,9.1966
9.2189e+05,1.928e+06,6.812
9.2366e+05,1.9333e+06,34.849
9.2249e+05,1.9348e+06,25.858
9.2436e+05,1.9348e+06,17.293
9.2205e+05,1.9347e+06,21.063
9.2318e+05,1.9349e+06,14.428
9.2186e+05,1.9358e+06,13.793
9.2284e+05,1.9349e+06,52.898
9.2365e+05,1.9327e+06,96.28
9.241e+05,1.9328e+06,40.114
9.2365e+05,1.9331e+06,217.16
9.2286e+05,1.9325e+06,35.529
9.2305e+05,1.9313e+06,27.858
9.2286e+05,1.932e+06,60.63
9.2306e+05,1.9324e+06,94.44
9.2306e+05,1.9321e+06,24.832
9.232e+05,1.9318e+06,14.882
9.2336e+05,1.933e+06,336.33
9.2345e+05,1.9322e+06,53.631
9.226e+05,1.9309e+06,25.103
9.2262e+05,1.9327e+06,30.675
9.2262e+05,1.933e+06,32.402
9.2216e+05,1.9313e+06,26.415
9.2298e+05,1.9288e+06,19.936
9.2305e+05,1.9318e+06,36.391
9.2335e+05,1.9322e+06,28.51
9.2307e+05,1.9338e+06,63.151
9.2307e+05,1.934e+06,1.6658
9.2338e+05,1.9348e+06,10.53
9.2229e+05,1.9347e+06,15.721
9.2356e+05,1.9338e+06,15.217
9.2257e+05,1.9327e+06,21.252
9.2311e+05,1.9323e+06,57.777
9.2317e+05,1.9334e+06,21.793
9.2297e+05,1.9337e+06,194.28
9.2298e+05,1.9349e+06,9.7349
9.2303e+05,1.9343e+06,10.895
9.2192e+05,1.9321e+06,22.112
9.2247e+05,1.9326e+06,22.347
9.2288e+05,1.9341e+06,11.232
9.2328e+05,1.9349e+06,11.197
9.2283e+05,1.9339e+06,54.111
9.2288e+05,1.9339e+06,49.734
9.2377e+05,1.9348e+06,7.5682
9.2182e+05,1.9319e+06,23.194
9.2259e+05,1.9347e+06,14.668
9.2316e+05,1.9327e+06,67.12
9.2256e+05,1.9318e+06,19.614
9.2286e+05,1.9318e+06,45.304
9.2293e+05,1.9348e+06,11.709
9.2341e+05,1.9331e+06,84.608
9.2385e+05,1.9328e+06,77.99
9.2283e+05,1.9341e+06,17.892
9.2365e+05,1.9322e+06,59.205
9.2288e+05,1.9344e+06,36.739
9.2287e+05,1.9335e+06,40.79
9.2321e+05,1.933e+06,183.18
9.2335e+05,1.9319e+06,5.0897
9.2322e+05,1.9337e+06,45.404
9.2321e+05,1.9332e+06,52.445
9.2405e+05,1.9327e+06,35.614
9.2375e+05,1.9327e+06,137.97
9.2384e+05,1.9323e+06,42.987
9.2385e+05,1.9333e+06,129.36
9.2326e+05,1.9331e+06,66.715
9.238e+05,1.9331e+06,50.467
9.2296e+05,1.932e+06,15.347
9.236e+05,1.9329e+06,61.116
9.2317e+05,1.9335e+06,36.342
9.2274e+05,1.935e+06,19.376
9.2317e+05,1.9341e+06,14.076
9.2346e+05,1.9331e+06,89.174
9.2283e+05,1.9348e+06,63.926
9.2242e+05,1.9321e+06,36.64
9.2311e+05,1.9326e+06,44.059
9.2395e+05,1.9328e+06,38.824
9.2376e+05,1.9333e+06,39.84
9.2331e+05,1.9333e+06,84.316
9.2321e+05,1.9331e+06,62.433
9.2332e+05,1.9337e+06,30.572
9.2416e+05,1.9345e+06,18.048
9.2303e+05,1.9343e+06,17.776
9.2306e+05,1.933e+06,33.448
9.2282e+05,1.9335e+06,40.196
9.2312e+05,1.9335e+06,31.626
9.2317e+05,1.9341e+06,10.659
9.2317e+05,1.9338e+06,35.117
9.2322e+05,1.9336e+06,38.072
9.2392e+05,1.9348e+06,4.4959
9.2421e+05,1.9345e+06,7.8132
9.216e+05,1.9345e+06,8.1511
9.2254e+05,1.9348e+06,18.317
9.2327e+05,1.9339e+06,3.0695
9.2321e+05,1.9333e+06,89.399
9.2307e+05,1.9337e+06,113.47
9.2366e+05,1.9339e+06,65.883
9.2283e+05,1.9342e+06,4.7824
9.2376e+05,1.9333e+06,113.17
9.2346e+05,1.933e+06,15.439
9.2322e+05,1.9341e+06,2.3126
9.238e+05,1.9333e+06,90.528
9.2338e+05,1.9358e+06,8.9133
9.221e+05,1.9347e+06,20.787
9.2347e+05,1.9348e+06,2.7164
9.2351e+05,1.9334e+06,2.5389
9.2351e+05,1.9333e+06,5.8937
9.2306e+05,1.9331e+06,55.565
9.2346e+05,1.9331e+06,16.193
9.2222e+05,1.9321e+06,3.642
9.2238e+05,1.928e+06,2.3852
9.2205e+05,1.9347e+06,2.5228
9.2264e+05,1.9347e+06,2.5922
9.2325e+05,1.9319e+06,12.878
9.2315e+05,1.9319e+06,1.8668
9.2241e+05,1.9316e+06,21.052
9.2252e+05,1.9326e+06,3.4652
9.2286e+05,1.9319e+06,3.0786
9.2281e+05,1.9318e+06,19.857
9.2246e+05,1.9315e+06,3.4053
9.2316e+05,1.9275e+06,9.8945
9.2189e+05,1.928e+06,7.1136
9.2194e+05,1.9284e+06,8.4338
9.2184e+05,1.9283e+06,8.1996
9.2199e+05,1.9283e+06,6.7896
9.2277e+05,1.9334e+06,26.174
9.214e+05,1.9342e+06,22.308
9.2316e+05,1.933e+06,161.04
9.2302e+05,1.9331e+06,160.09
9.2312e+05,1.9333e+06,120.24
9.2409e+05,1.9326e+06,50.817
9.2244e+05,1.9347e+06,20.755
9.2249e+05,1.9347e+06,19.573
9.2316e+05,1.9329e+06,226.3
9.2246e+05,1.9316e+06,30.843
9.2193e+05,1.928e+06,14.01
9.2315e+05,1.9321e+06,45.735
9.233e+05,1.9318e+06,11.313
9.2306e+05,1.9325e+06,36.635
9.231e+05,1.9316e+06,26.365
9.233e+05,1.9319e+06,16.25
9.2311e+05,1.9324e+06,91.823
9.2326e+05,1.9334e+06,86.735
9.2335e+05,1.932e+06,37.559
9.2335e+05,1.9318e+06,8.8659
9.234e+05,1.9323e+06,165.29
9.234e+05,1.9323e+06,129.31
9.2277e+05,1.928e+06,19.123
9.2247e+05,1.9325e+06,34.219
9.2296e+05,1.9321e+06,58.136
9.2262e+05,1.933e+06,31.801
9.2276e+05,1.9322e+06,33.632
9.234e+05,1.9318e+06,8.0486
9.2312e+05,1.9338e+06,19.407
9.2271e+05,1.9323e+06,45.63
9.2311e+05,1.9326e+06,28.27
9.2323e+05,1.9349e+06,11.73
9.2308e+05,1.9343e+06,59.925
9.2312e+05,1.9339e+06,12.249
9.2391e+05,1.9342e+06,11.507
9.2306e+05,1.933e+06,75.595
9.2297e+05,1.9335e+06,58.025
9.2287e+05,1.9335e+06,68.756
9.2302e+05,1.9336e+06,153.09
9.2346e+05,1.9329e+06,186.75
9.2406e+05,1.9345e+06,11.558
9.2237e+05,1.9324e+06,53.098
9.2185e+05,1.9346e+06,14.515
9.2273e+05,1.9341e+06,33.677
9.2302e+05,1.9335e+06,109.22
9.2297e+05,1.9333e+06,66.44
9.2148e+05,1.9322e+06,20.524
9.2292e+05,1.9338e+06,90.779
9.2263e+05,1.9342e+06,16.005
9.2231e+05,1.9364e+06,21.085
9.2315e+05,1.9315e+06,16.647
9.2232e+05,1.9322e+06,55.017
9.2256e+05,1.9318e+06,19.525
9.2325e+05,1.9316e+06,15.753
9.235e+05,1.9319e+06,8.7853
9.2266e+05,1.9319e+06,19.123
9.2266e+05,1.932e+06,33.155
9.239e+05,1.9327e+06,35.573
9.2341e+05,1.9332e+06,191.57
9.238e+05,1.9328e+06,124.73
9.2375e+05,1.9329e+06,91.368
9.2356e+05,1.9332e+06,56.731
9.2345e+05,1.9318e+06,9.2944
9.2419e+05,1.9327e+06,85.709
9.2341e+05,1.9329e+06,74.237
9.238e+05,1.9333e+06,43.767
9.2384e+05,1.9323e+06,54.537
9.2371e+05,1.9334e+06,116.75
9.2298e+05,1.9344e+06,21.793
9.2198e+05,1.9327e+06,34.336
9.2385e+05,1.9325e+06,26.64
9.2312e+05,1.9342e+06,14.669
9.219e+05,1.9346e+06,47.819
9.2313e+05,1.9344e+06,40.622
9.2298e+05,1.9348e+06,17.543
9.2419e+05,1.9328e+06,26.551
9.2311e+05,1.9328e+06,51.612
9.2316e+05,1.933e+06,57.73
9.2336e+05,1.9332e+06,125.74
9.2341e+05,1.9335e+06,10.615
9.2321e+05,1.9327e+06,96.763
9.2336e+05,1.9328e+06,120.62
9.2321e+05,1.933e+06,127.58
9.2316e+05,1.9326e+06,53.349
9.2351e+05,1.9332e+06,63.66
9.2419e+05,1.9327e+06,27.235
9.2322e+05,1.934e+06,10.194
9.22e+05,1.9346e+06,27.106
9.2254e+05,1.9348e+06,22.867
