9.2369e+05,1.932e+06,7.83
9.2339e+05,1.9315e+06,34.09
9.2379e+05,1.9316e+06,41.02
9.2424e+05,1.9323e+06,26.71
9.2389e+05,1.9321e+06,41.17
9.2414e+05,1.9319e+06,90.88
9.2329e+05,1.9311e+06,4.39
9.2329e+05,1.9313e+06,3.24
9.2329e+05,1.9307e+06,3.06
9.2349e+05,1.9315e+06,42.53
9.2354e+05,1.931e+06,4.86
9.2359e+05,1.931e+06,11.11
9.2319e+05,1.9308e+06,28.6
9.2329e+05,1.9308e+06,41.15
9.2285e+05,1.9308e+06,21.53
9.2315e+05,1.9313e+06,46.44
9.2319e+05,1.9305e+06,22.82
9.2334e+05,1.9309e+06,53.15
9.2309e+05,1.9307e+06,24.35
9.2324e+05,1.931e+06,37.57
9.2295e+05,1.9309e+06,20.14
9.2384e+05,1.9322e+06,78.32
9.2364e+05,1.9315e+06,19.93
9.2354e+05,1.9315e+06,20.03
9.2409e+05,1.9319e+06,37.53
9.2374e+05,1.9314e+06,17.39
9.2429e+05,1.9323e+06,56.84
9.229e+05,1.9307e+06,20.36
9.2384e+05,1.9315e+06,26.57
9.231e+05,1.9312e+06,2.75
9.2334e+05,1.9313e+06,3.28
9.2339e+05,1.9314e+06,21.69
9.2379e+05,1.9321e+06,4.81
9.2339e+05,1.9308e+06,4.93
9.2404e+05,1.9324e+06,47.11
9.2344e+05,1.9309e+06,60.93
9.2329e+05,1.9308e+06,36.77
9.23e+05,1.931e+06,18.61
9.2339e+05,1.931e+06,66.58
9.2314e+05,1.9305e+06,21.82
9.2324e+05,1.9306e+06,24.34
9.2329e+05,1.931e+06,50.45
9.2369e+05,1.9312e+06,50.67
9.2354e+05,1.9316e+06,61.69
9.2295e+05,1.9312e+06,23.58
9.229e+05,1.931e+06,38.88
9.229e+05,1.9311e+06,22.1
9.2304e+05,1.9309e+06,18.79
9.2384e+05,1.9315e+06,46.08
9.2324e+05,1.9309e+06,36.16
9.2399e+05,1.9318e+06,122.11
9.2379e+05,1.9314e+06,15.55
9.2384e+05,1.9316e+06,21.42
9.2305e+05,1.9311e+06,13.81
9.2325e+05,1.9313e+06,20.07
9.2344e+05,1.9313e+06,21.69
9.2349e+05,1.9313e+06,38.43
9.232e+05,1.9314e+06,66.87
9.2399e+05,1.9324e+06,34.24
9.2424e+05,1.9321e+06,45.86
9.2384e+05,1.932e+06,36.95
9.2409e+05,1.9319e+06,52.38
9.2394e+05,1.932e+06,54.83
9.2414e+05,1.9321e+06,59.98
9.2374e+05,1.9318e+06,7.43
9.2404e+05,1.9324e+06,46.55
9.2309e+05,1.9309e+06,1.96
9.2339e+05,1.9313e+06,71.8
9.2354e+05,1.9312e+06,58.97
9.2355e+05,1.9319e+06,1.58
9.2344e+05,1.9315e+06,2.93
9.2349e+05,1.9315e+06,40.39
9.2349e+05,1.9317e+06,1.96
9.2275e+05,1.9308e+06,21.78
9.2314e+05,1.9308e+06,24.21
9.2319e+05,1.931e+06,39.65
9.2324e+05,1.9311e+06,36.14
9.2309e+05,1.9308e+06,23.56
9.2314e+05,1.931e+06,36.56
9.23e+05,1.9309e+06,19.39
9.2364e+05,1.9318e+06,26.62
9.2354e+05,1.9311e+06,40.97
9.2354e+05,1.9314e+06,30.78
9.2285e+05,1.931e+06,22.45
9.2349e+05,1.9314e+06,18.81
9.2394e+05,1.9316e+06,23.89
9.2305e+05,1.9312e+06,15.12
9.232e+05,1.9313e+06,18.4
9.2359e+05,1.9319e+06,49.66
9.2349e+05,1.9309e+06,34.29
9.2384e+05,1.9319e+06,25.58
9.2409e+05,1.9324e+06,27.02
9.2429e+05,1.9322e+06,130.14
9.2394e+05,1.9321e+06,55.58
9.2319e+05,1.9307e+06,2.97
9.2334e+05,1.9308e+06,4.73
9.2319e+05,1.9312e+06,3.17
9.2315e+05,1.9312e+06,2.93
9.2334e+05,1.9314e+06,51.17
9.2309e+05,1.931e+06,16.69
9.2344e+05,1.9315e+06,36.29
9.2349e+05,1.9312e+06,4.19
9.2349e+05,1.931e+06,5.69
9.2339e+05,1.9308e+06,51.71
9.2314e+05,1.931e+06,26.17
9.2344e+05,1.9312e+06,86.99
9.2379e+05,1.9321e+06,205.11
9.2304e+05,1.9309e+06,16.87
9.2329e+05,1.9307e+06,32.96
9.229e+05,1.9311e+06,22.95
9.2344e+05,1.9316e+06,42.44
9.2344e+05,1.9313e+06,60.53
9.2339e+05,1.9313e+06,34.83
9.2344e+05,1.931e+06,60.97
9.2349e+05,1.9317e+06,39.58
9.2364e+05,1.9317e+06,30.78
9.2295e+05,1.931e+06,19.8
9.2305e+05,1.931e+06,16.13
9.2369e+05,1.9314e+06,29.9
9.2344e+05,1.9309e+06,54.31
9.2369e+05,1.9312e+06,16.4
9.2394e+05,1.9318e+06,27.32
9.2364e+05,1.9316e+06,19.76
9.2349e+05,1.9316e+06,17.15
9.2394e+05,1.9321e+06,46.3
9.2364e+05,1.9312e+06,35.6
9.2369e+05,1.9316e+06,5.81
9.2419e+05,1.932e+06,82.58
9.2389e+05,1.9322e+06,42.16
9.2414e+05,1.9324e+06,18.16
9.2409e+05,1.9324e+06,25.96
9.2354e+05,1.9315e+06,53.46
9.2314e+05,1.9307e+06,2.68
9.2305e+05,1.9311e+06,2
9.233e+05,1.9314e+06,20.07
9.2419e+05,1.9323e+06,52.52
9.2315e+05,1.9314e+06,27.4
9.2394e+05,1.9319e+06,130.45
9.228e+05,1.931e+06,23
9.2339e+05,1.9311e+06,49.52
9.2285e+05,1.9309e+06,21.24
9.2384e+05,1.9314e+06,24.7
9.2379e+05,1.9313e+06,14.44
9.2295e+05,1.931e+06,12.73
9.2335e+05,1.9315e+06,16
9.2394e+05,1.9316e+06,29.2
9.2354e+05,1.931e+06,82.26
9.2315e+05,1.9311e+06,21.11
9.2349e+05,1.9312e+06,30.38
9.2364e+05,1.9319e+06,5.54
9.227e+05,1.9309e+06,30.26
9.2295e+05,1.9308e+06,19.31
9.235e+05,1.9318e+06,10.24
9.2339e+05,1.931e+06,70.02
9.2325e+05,1.9314e+06,2.81
9.2285e+05,1.9308e+06,2.25
9.2364e+05,1.9311e+06,61.63
9.23e+05,1.9312e+06,2.57
9.2344e+05,1.931e+06,6.57
9.2334e+05,1.9313e+06,130.14
9.2354e+05,1.9311e+06,43.94
9.2329e+05,1.9313e+06,33.37
9.2314e+05,1.9309e+06,21.55
9.2325e+05,1.9313e+06,30.26
9.229e+05,1.9308e+06,21.29
9.233e+05,1.9316e+06,25.52
9.2324e+05,1.9308e+06,33.03
9.2324e+05,1.9307e+06,50.36
9.2319e+05,1.931e+06,25.85
9.232e+05,1.9313e+06,49.09
9.2349e+05,1.9311e+06,81.22
9.2285e+05,1.931e+06,22.25
9.2339e+05,1.9309e+06,63.45
9.231e+05,1.9312e+06,25.13
9.2329e+05,1.9312e+06,22.63
9.2384e+05,1.9322e+06,29.03
9.2339e+05,1.9315e+06,16.24
9.2354e+05,1.9313e+06,20.32
9.2354e+05,1.9318e+06,12.08
9.2389e+05,1.9315e+06,19.49
9.2404e+05,1.9318e+06,55.33
9.2414e+05,1.932e+06,78.98
9.2424e+05,1.9322e+06,33.75
9.2429e+05,1.9321e+06,87.21
9.229e+05,1.9307e+06,2.29
9.2364e+05,1.932e+06,3.67
9.2434e+05,1.9322e+06,206.3
9.2319e+05,1.9309e+06,25.36
9.2374e+05,1.9313e+06,26.44
9.229e+05,1.931e+06,63.95
9.2359e+05,1.9312e+06,54.47
9.2369e+05,1.9317e+06,18.22
9.2295e+05,1.9311e+06,13.34
9.2325e+05,1.9315e+06,15.95
9.2344e+05,1.9312e+06,66.37
9.2359e+05,1.9316e+06,18.94
9.2335e+05,1.9316e+06,14.33
9.2399e+05,1.932e+06,49.28
9.2434e+05,1.9322e+06,97
9.2399e+05,1.9317e+06,47.02
9.2424e+05,1.9322e+06,86.67
9.2399e+05,1.9319e+06,44.87
9.2394e+05,1.9323e+06,33.97
9.2392e+05,1.9347e+06,3.46
9.2288e+05,1.9348e+06,4.39
9.2284e+05,1.9348e+06,4.43
9.2357e+05,1.9348e+06,2.66
9.2112e+05,1.9358e+06,3.19
9.2288e+05,1.9342e+06,3.24
9.2259e+05,1.9348e+06,4.05
9.2327e+05,1.9338e+06,5.11
9.2336e+05,1.9335e+06,74.5
9.2336e+05,1.9335e+06,27.59
9.2336e+05,1.9336e+06,52.36
9.2337e+05,1.9337e+06,65.39
9.2307e+05,1.9336e+06,166.73
9.2341e+05,1.9336e+06,29.65
9.235e+05,1.9325e+06,8.75
9.2411e+05,1.9344e+06,50.67
9.2302e+05,1.9336e+06,47.83
9.237e+05,1.9325e+06,7.56
9.2365e+05,1.9326e+06,8.01
9.2362e+05,1.9345e+06,1.71
9.2298e+05,1.9343e+06,3.51
9.2331e+05,1.9332e+06,8.3
9.238e+05,1.9327e+06,115.56
9.2338e+05,1.9348e+06,2.7
9.2218e+05,1.9275e+06,1.84
9.2275e+05,1.931e+06,2.45
9.2276e+05,1.932e+06,2.97
9.2315e+05,1.9316e+06,26.28
9.2222e+05,1.9322e+06,3.26
9.2222e+05,1.932e+06,3.28
9.233e+05,1.9319e+06,16.9
9.2305e+05,1.9317e+06,2.34
9.2199e+05,1.9283e+06,5.56
9.2292e+05,1.9277e+06,7.43
9.2205e+05,1.9346e+06,21.11
9.2152e+05,1.9358e+06,29.07
9.2375e+05,1.9331e+06,116.68
9.2298e+05,1.9343e+06,15.07
9.2282e+05,1.928e+06,18.38
9.2291e+05,1.9325e+06,57.19
9.2302e+05,1.928e+06,18.5
9.231e+05,1.9319e+06,31.45
9.2331e+05,1.9335e+06,12.55
9.235e+05,1.9323e+06,94.59
9.2305e+05,1.932e+06,32.35
9.23e+05,1.9313e+06,25.58
9.232e+05,1.9317e+06,16.83
9.231e+05,1.932e+06,35.8
9.2276e+05,1.9319e+06,28.31
9.2237e+05,1.9324e+06,28.15
9.2222e+05,1.9317e+06,28.03
9.232e+05,1.9323e+06,47.11
9.2251e+05,1.9317e+06,48.01
9.2297e+05,1.9336e+06,95.74
9.2311e+05,1.933e+06,84.08
9.2396e+05,1.9344e+06,11.03
9.2387e+05,1.9347e+06,7.92
9.2317e+05,1.9333e+06,79.94
9.2287e+05,1.9334e+06,54.04
9.2341e+05,1.9331e+06,221.51
9.215e+05,1.9345e+06,16.87
9.2302e+05,1.9337e+06,72.97
9.2287e+05,1.9338e+06,49.52
9.2283e+05,1.9339e+06,38
9.2292e+05,1.9338e+06,97.49
9.2375e+05,1.9332e+06,121.05
9.218e+05,1.9346e+06,16.4
9.2219e+05,1.9346e+06,15.52
9.2325e+05,1.9323e+06,21.6
9.237e+05,1.933e+06,34.27
9.2292e+05,1.9336e+06,27.74
9.2113e+05,1.936e+06,4.52
9.2367e+05,1.9348e+06,6.73
9.2341e+05,1.9332e+06,28.89
9.2308e+05,1.9349e+06,10.93
9.2341e+05,1.9334e+06,6.82
9.2424e+05,1.9328e+06,29.65
9.2296e+05,1.9319e+06,26.26
9.2256e+05,1.9317e+06,18.4
9.2251e+05,1.932e+06,19.3
9.2251e+05,1.9317e+06,18.67
9.23e+05,1.9317e+06,15.08
9.236e+05,1.932e+06,23.04
9.239e+05,1.9329e+06,45.05
9.239e+05,1.9328e+06,42.93
9.2287e+05,1.9333e+06,65.09
9.238e+05,1.9329e+06,45.22
9.23e+05,1.9319e+06,53.33
9.2351e+05,1.9333e+06,59.45
9.2336e+05,1.933e+06,331.49
9.2424e+05,1.9327e+06,22.03
9.2341e+05,1.933e+06,227.41
9.2341e+05,1.9329e+06,135.81
9.2247e+05,1.9321e+06,36.02
9.2317e+05,1.934e+06,8.6
9.2371e+05,1.9333e+06,41.22
9.237e+05,1.9325e+06,6.41
9.2255e+05,1.9309e+06,10.75
9.2293e+05,1.9345e+06,22.79
9.2303e+05,1.9341e+06,11.63
9.2321e+05,1.9333e+06,67.5
9.2351e+05,1.9337e+06,27.97
9.2302e+05,1.933e+06,43.24
9.2405e+05,1.9328e+06,36.67
9.2316e+05,1.9331e+06,54.45
9.239e+05,1.9326e+06,28.89
9.2355e+05,1.932e+06,34.09
9.2316e+05,1.9328e+06,54.52
9.2331e+05,1.9328e+06,56.61
9.238e+05,1.9331e+06,47.56
9.2257e+05,1.9331e+06,0
9.2328e+05,1.9346e+06,15.1
9.2401e+05,1.9343e+06,8.1
9.2362e+05,1.9348e+06,9.14
9.2327e+05,1.9342e+06,15.86
9.2365e+05,1.9328e+06,44.24
9.239e+05,1.933e+06,43.61
9.2282e+05,1.9331e+06,29.05
9.2282e+05,1.9334e+06,29.12
9.2346e+05,1.9333e+06,17.89
9.2424e+05,1.9328e+06,13.34
9.2293e+05,1.9345e+06,32
9.2328e+05,1.9348e+06,11.93
9.2395e+05,1.9326e+06,20.3
9.2264e+05,1.9348e+06,17.39
9.2307e+05,1.9337e+06,40.61
9.2312e+05,1.9337e+06,44.84
9.2317e+05,1.9336e+06,37.57
9.2317e+05,1.9336e+06,41.31
9.2343e+05,1.9348e+06,5.98
9.2269e+05,1.9348e+06,5.18
9.2332e+05,1.9338e+06,22.19
9.2352e+05,1.9347e+06,1.96
9.2331e+05,1.9334e+06,38.32
9.2331e+05,1.9331e+06,13.68
9.2312e+05,1.9336e+06,53.1
9.2327e+05,1.9341e+06,2.54
9.2263e+05,1.9343e+06,4.43
9.2278e+05,1.9343e+06,17.91
9.2273e+05,1.934e+06,4.25
9.238e+05,1.9327e+06,41.09
9.2416e+05,1.9345e+06,4.18
9.2411e+05,1.9346e+06,3.24
9.2277e+05,1.9331e+06,6.89
9.2322e+05,1.9341e+06,2.79
9.2385e+05,1.9328e+06,73.19
9.2416e+05,1.9347e+06,2.54
9.2356e+05,1.9332e+06,8.05
9.2347e+05,1.9348e+06,2.34
9.2293e+05,1.9342e+06,3.19
9.2347e+05,1.9339e+06,3.98
9.2421e+05,1.9346e+06,1.87
9.2341e+05,1.9333e+06,3.89
9.2237e+05,1.9319e+06,3.19
9.2271e+05,1.9317e+06,2.92
9.2281e+05,1.9319e+06,2.88
9.2232e+05,1.9322e+06,39.91
9.2206e+05,1.9313e+06,2.61
9.2321e+05,1.9276e+06,7.52
9.2233e+05,1.928e+06,24.89
9.2194e+05,1.9283e+06,5.54
9.2189e+05,1.9281e+06,19.24
9.2237e+05,1.9275e+06,7.22
9.2237e+05,1.9276e+06,7.2
9.2361e+05,1.928e+06,7.51
9.2267e+05,1.9277e+06,7.34
9.2252e+05,1.9278e+06,7.29
9.2189e+05,1.928e+06,5.51
9.2366e+05,1.9333e+06,29.05
9.2249e+05,1.9348e+06,21.19
9.2436e+05,1.9348e+06,13.63
9.2205e+05,1.9347e+06,20.97
9.2318e+05,1.9349e+06,14.11
9.2186e+05,1.9358e+06,13
9.2284e+05,1.9349e+06,47.34
9.2365e+05,1.9327e+06,77.11
9.241e+05,1.9328e+06,35.71
9.2365e+05,1.9331e+06,221.83
9.2286e+05,1.9325e+06,34.15
9.2305e+05,1.9313e+06,26.46
9.2286e+05,1.932e+06,52.02
9.2306e+05,1.9324e+06,97.67
9.2306e+05,1.9321e+06,23.38
9.232e+05,1.9318e+06,13.72
9.2336e+05,1.933e+06,378.22
9.2345e+05,1.9322e+06,54.67
9.226e+05,1.9309e+06,24.32
9.2262e+05,1.9327e+06,29.47
9.2262e+05,1.933e+06,30.98
9.2216e+05,1.9313e+06,25.04
9.2298e+05,1.9288e+06,18.23
9.2305e+05,1.9318e+06,35.62
9.2335e+05,1.9322e+06,27.02
9.2307e+05,1.9338e+06,62.24
9.2307e+05,1.934e+06,0.9
9.2338e+05,1.9348e+06,9.05
9.2229e+05,1.9347e+06,15.03
9.2356e+05,1.9338e+06,14.98
9.2257e+05,1.9327e+06,21.42
9.2311e+05,1.9323e+06,59.27
9.2317e+05,1.9334e+06,21.19
9.2297e+05,1.9337e+06,201.33
9.2298e+05,1.9349e+06,11.23
9.2303e+05,1.9343e+06,11.05
9.2192e+05,1.9321e+06,23.26
9.2247e+05,1.9326e+06,21.76
9.2288e+05,1.9341e+06,10.1
9.2328e+05,1.9349e+06,10.58
9.2283e+05,1.9339e+06,57.71
9.2288e+05,1.9339e+06,50.89
9.2377e+05,1.9348e+06,7.07
9.2182e+05,1.9319e+06,22.91
9.2259e+05,1.9347e+06,14.09
9.2316e+05,1.9327e+06,73.22
9.2256e+05,1.9318e+06,18.7
9.2286e+05,1.9318e+06,47.66
9.2293e+05,1.9348e+06,9.76
9.2341e+05,1.9331e+06,87.68
9.2385e+05,1.9328e+06,77.72
9.2283e+05,1.9341e+06,18.45
9.2365e+05,1.9322e+06,62.21
9.2288e+05,1.9344e+06,37.03
9.2287e+05,1.9335e+06,41
9.2321e+05,1.933e+06,172.06
9.2335e+05,1.9319e+06,4.73
9.2322e+05,1.9337e+06,44.46
9.2321e+05,1.9332e+06,51.3
9.2405e+05,1.9327e+06,36.85
9.2375e+05,1.9327e+06,138.92
9.2384e+05,1.9323e+06,41.45
9.2385e+05,1.9333e+06,130.88
9.2326e+05,1.9331e+06,64.58
9.238e+05,1.9331e+06,48.69
9.2296e+05,1.932e+06,11.11
9.236e+05,1.9329e+06,65.48
9.2317e+05,1.9335e+06,40.55
9.2274e+05,1.935e+06,20.95
9.2317e+05,1.9341e+06,13.99
9.2346e+05,1.9331e+06,97.52
9.2283e+05,1.9348e+06,58.66
9.2242e+05,1.9321e+06,34.85
9.2311e+05,1.9326e+06,42.84
9.2395e+05,1.9328e+06,38.68
9.2376e+05,1.9333e+06,39.71
9.2331e+05,1.9333e+06,73.04
9.2321e+05,1.9331e+06,60.62
9.2332e+05,1.9337e+06,29.95
9.2416e+05,1.9345e+06,15.52
9.2303e+05,1.9343e+06,16.15
9.2306e+05,1.933e+06,36.43
9.2282e+05,1.9335e+06,29.3
9.2312e+05,1.9335e+06,29.63
9.2317e+05,1.9341e+06,8.35
9.2317e+05,1.9338e+06,33.1
9.2322e+05,1.9336e+06,36.85
9.2392e+05,1.9348e+06,3.35
9.2421e+05,1.9345e+06,5.9
9.216e+05,1.9345e+06,7.22
9.2254e+05,1.9348e+06,18.32
9.2327e+05,1.9339e+06,3.02
9.2321e+05,1.9333e+06,83.27
9.2307e+05,1.9337e+06,111.96
9.2366e+05,1.9339e+06,58.99
9.2283e+05,1.9342e+06,3.67
9.2376e+05,1.9333e+06,116.68
9.2346e+05,1.933e+06,15.89
9.2322e+05,1.9341e+06,2.54
9.238e+05,1.9333e+06,90.05
9.2338e+05,1.9358e+06,10.91
9.221e+05,1.9347e+06,20.16
9.2347e+05,1.9348e+06,2.47
9.2351e+05,1.9334e+06,2.34
9.2351e+05,1.9333e+06,5.85
9.2306e+05,1.9331e+06,55.24
9.2346e+05,1.9331e+06,15.43
9.2222e+05,1.9321e+06,3.26
9.2238e+05,1.928e+06,1.84
9.2205e+05,1.9347e+06,2.18
9.2264e+05,1.9347e+06,1.96
9.2325e+05,1.9319e+06,11.9
9.2315e+05,1.9319e+06,1.75
9.2241e+05,1.9316e+06,21.78
9.2252e+05,1.9326e+06,3.1
9.2286e+05,1.9319e+06,2.75
9.2281e+05,1.9318e+06,20.14
9.2246e+05,1.9315e+06,3.02
9.2316e+05,1.9275e+06,7.52
9.2189e+05,1.928e+06,5.51
9.2194e+05,1.9284e+06,6.75
9.2184e+05,1.9283e+06,6.53
9.2199e+05,1.9283e+06,5.56
9.2277e+05,1.9334e+06,26.96
9.214e+05,1.9342e+06,21.89
9.2316e+05,1.933e+06,150.5
9.2302e+05,1.9331e+06,146
9.2312e+05,1.9333e+06,118.06
9.2409e+05,1.9326e+06,41.89
9.2244e+05,1.9347e+06,19.46
9.2249e+05,1.9347e+06,19.24
9.2316e+05,1.9329e+06,224.3
9.2246e+05,1.9316e+06,29.32
9.2193e+05,1.928e+06,13.73
9.2315e+05,1.9321e+06,43.79
9.233e+05,1.9318e+06,9.14
9.2306e+05,1.9325e+06,35.68
9.231e+05,1.9316e+06,25.18
9.233e+05,1.9319e+06,15.43
9.2311e+05,1.9324e+06,90.88
9.2326e+05,1.9334e+06,81.41
9.2335e+05,1.932e+06,37.89
9.2335e+05,1.9318e+06,7.07
9.234e+05,1.9323e+06,170.96
9.234e+05,1.9323e+06,125.57
9.2277e+05,1.928e+06,18.38
9.2247e+05,1.9325e+06,33.16
9.2296e+05,1.9321e+06,56.25
9.2262e+05,1.933e+06,31.01
9.2276e+05,1.9322e+06,30.87
9.234e+05,1.9318e+06,6.43
9.2312e+05,1.9338e+06,18.14
9.2271e+05,1.9323e+06,44.15
9.2311e+05,1.9326e+06,27.4
9.2323e+05,1.9349e+06,10.35
9.2308e+05,1.9343e+06,60.8
9.2312e+05,1.9339e+06,11.23
9.2391e+05,1.9342e+06,10.15
9.2306e+05,1.933e+06,78.26
9.2297e+05,1.9335e+06,56.43
9.2287e+05,1.9335e+06,55.17
9.2302e+05,1.9336e+06,157.55
9.2346e+05,1.9329e+06,186.23
9.2406e+05,1.9345e+06,12.74
9.2237e+05,1.9324e+06,52.45
9.2185e+05,1.9346e+06,16.2
9.2273e+05,1.9341e+06,31.99
9.2302e+05,1.9335e+06,95.71
9.2297e+05,1.9333e+06,53.03
9.2148e+05,1.9322e+06,19.84
9.2292e+05,1.9338e+06,92.9
9.2263e+05,1.9342e+06,15.34
9.2231e+05,1.9364e+06,22.73
9.2315e+05,1.9315e+06,15.98
9.2232e+05,1.9322e+06,56.27
9.2256e+05,1.9318e+06,18.63
9.2325e+05,1.9316e+06,14.69
9.235e+05,1.9319e+06,6.55
9.2266e+05,1.9319e+06,18.38
9.2266e+05,1.932e+06,33.91
9.239e+05,1.9327e+06,36.38
9.2341e+05,1.9332e+06,209.74
9.238e+05,1.9328e+06,114.61
9.2375e+05,1.9329e+06,92
9.2356e+05,1.9332e+06,54.86
9.2345e+05,1.9318e+06,9.11
9.2419e+05,1.9327e+06,84.73
9.2341e+05,1.9329e+06,72.94
9.238e+05,1.9333e+06,42.71
9.2384e+05,1.9323e+06,50.54
9.2371e+05,1.9334e+06,114.98
9.2298e+05,1.9344e+06,22.54
9.2198e+05,1.9327e+06,35.95
9.2385e+05,1.9325e+06,29.86
9.2312e+05,1.9342e+06,14.99
9.219e+05,1.9346e+06,47.99
9.2313e+05,1.9344e+06,41.15
9.2298e+05,1.9348e+06,19.35
9.2419e+05,1.9328e+06,26.91
9.2311e+05,1.9328e+06,50.92
9.2316e+05,1.933e+06,55.82
9.2336e+05,1.9332e+06,121.63
9.2341e+05,1.9335e+06,8.05
9.2321e+05,1.9327e+06,81.41
9.2336e+05,1.9328e+06,115.7
9.2321e+05,1.933e+06,107.87
9.2316e+05,1.9326e+06,50.35
9.2351e+05,1.9332e+06,60.64
9.2419e+05,1.9327e+06,24.68
9.2322e+05,1.934e+06,7.45
9.22e+05,1.9346e+06,19.06
9.2254e+05,1.9348e+06,16.88
9.2283e+05,1.9345e+06,16.25
9.2254e+05,1.9347e+06,17.08
9.2327e+05,1.9336e+06,23.65
9.2291e+05,1.932e+06,23.67
9.231e+05,1.9317e+06,27.81
9.232e+05,1.9367e+06,13.81
