STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
201512|23040610401001000001|925520.375|1932711|23.59|24.14|24.32|23.82|22.62|18.47|12.68
201512|23040610401001000001|925570.125|1932762|133.95|138.21|135.12|127.89|115.61|83.01|56.17
201512|23040610401001000001|925470.375|1932609|470.14|480|474.29|457.03|428.7|339.51|244.14
201512|23040610401001000001|925568.6875|1932608|327.35|332.3|330.86|322.16|307.6|255.63|188.12
201512|23040610401001000001|925471.3125|1932712|146.23|150.88|147.54|139.88|127.16|91.61|61.82
201512|23040610401001000001|925373.8125|1932815|397.89|415.2|408.32|391.79|378.1|312.61|226.92
201512|23040610401001000001|925619.1875|1932762|132.56|136.8|133.74|126.59|114.41|82.16|55.59
201512|23040610401001000001|925669.8125|1932916|8.97|9.25|9.07|8.78|8.57|6.41|4.2
201512|23040610401001000001|925521.8125|1932865|12.64|12.87|13.24|13.08|12.18|10.59|7.49
201512|23040610401001000001|925472.625|1932866|12.82|13.05|13.41|13.26|12.34|10.73|7.6
201512|23040610401001000001|925571.875|1932968|203.8|210.28|209.67|208.83|196.21|169.94|120.93
201512|23040610401001000001|925620.125|1932865|9.76|10.07|9.88|9.56|9.32|6.97|4.57
201512|23040610401001000001|925472.1875|1932815|242.82|250.39|250.07|248.96|233.8|202.54|144.08
201512|23040610401001000001|925519.875|1932660|132.62|137.06|133.25|125.5|113.05|79.09|53.14
201512|23040610401001000001|925421.625|1932661|439.91|449.2|444.35|428.6|402.33|319.22|228.89
201512|23040610401001000001|925422.5|1932764|368.75|380.5|376.67|368.37|341.5|278.42|195.18
201512|23040610401001000001|925519.5|1932609|486.61|496.81|490.91|473.03|443.72|351.4|252.69
201512|23040610401001000001|925422.125|1932712|399.59|408.07|403.14|388.51|364.82|288.48|206.95
201512|23040610401001000001|925372.375|1932661|415.56|424.27|419.22|403.96|378.93|300.09|215.78
201512|23040610401001000001|925521.3125|1932814|241.67|249.19|248.88|247.77|232.69|201.56|143.39
201512|23040610401001000001|925619.6875|1932813|12.71|12.94|13.31|13.15|12.24|10.64|7.53
201512|23040610401001000001|925422.875|1932815|402.19|410.57|406.23|391.79|367.41|291.97|209.81
201512|23040610401001000001|925325.125|1932867|412.04|429.94|422.83|405.72|391.56|323.72|234.99
201512|23040610401001000001|925522.6875|1932968|107.25|110.83|107.76|101.49|91.41|63.96|42.98
201512|23040610401001000001|925470.8125|1932660|143.2|147.96|143.96|135.88|123.2|86.72|58.14
201512|23040610401001000001|925522.3125|1932917|113.44|117.24|113.98|107.35|96.69|67.66|45.46
201512|23040610401001000001|925569.625|1932711|401.57|409.94|405.63|391.21|366.87|291.53|209.49
201512|23040610401001000001|925473.125|1932917|12.72|12.95|13.32|13.16|12.26|10.65|7.54
201512|23040610401001000001|925423.375|1932866|13.35|13.59|13.97|13.8|12.86|11.17|7.91
201512|23040610401001000001|925668.375|1932761|115.27|119.13|115.82|109.09|98.26|68.75|46.2
201512|23040610401001000001|925520.875|1932763|636.51|656.84|649.17|626.59|602.11|498.84|364.14
201512|23040610401001000001|925372.8125|1932713|426.1|435.08|430.41|415.13|389.7|309.18|221.72
201512|23040610401001000001|925471.8125|1932763|23.18|23.72|23.89|23.41|22.23|18.15|12.45
201512|23040610401001000001|925620.625|1932916|9.47|9.77|9.58|9.27|9.04|6.77|4.44
201512|23040610401001000001|925669.3125|1932864|9.47|9.76|9.58|9.27|9.04|6.77|4.44
201512|23040610401001000001|925374.1875|1932867|271.19|284.27|281.05|271.93|270.21|237.26|176.34
