STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
201607|23040610403001000001|924207|1934316|54.42|54.84|56.1|56.24|58.13|43.44|31.26
201607|23040610404001000001|924403.3125|1934262|62.82|63.3|64.77|64.91|67.1|50.14|36.09
201607|23040610404001000001|924205.625|1934161|147.9|147.93|150.84|151.56|152.44|126.9|104.54
201607|23040610404001000001|924255.3125|1934212|155.41|156.06|159.35|159.93|161.3|118.76|89.87
201607|23040610404001000001|924353.625|1934212|257.92|258.92|263.12|265.88|269.28|214.2|162.44
201607|23040610404001000001|924254.375|1934110|149.35|149.95|153.13|153.68|155|114.12|86.36
201607|23040610404001000001|924304.375|1934212|258.12|259.37|263.14|265.91|268.94|214.37|162.02
201607|23040610404001000001|924354.125|1934263|165.24|166.35|168.32|170.64|174.72|145.69|107.91
201607|23040610404001000001|924255.8125|1934264|89.66|89.76|91.52|91.94|90.84|66.05|52.11
201607|23040610404001000001|924305.375|1934315|89.21|89.31|91.05|91.47|90.39|65.7|51.84
201607|23040610404001000001|924354.625|1934314|83.76|83.87|85.5|85.89|84.87|61.7|48.68
201607|23040610404001000001|924304.875|1934263|174.68|175.4|179.1|179.73|181.29|133.48|101
201607|23040610404001000001|924303.875|1934161|803|807.51|822.82|831.44|827.09|592.81|461.37
201607|23040610404001000001|924254.8125|1934161|182.82|181.52|184.94|184.59|182.84|109.73|79.72
201607|23040610405001000001|925032.8125|1933178|631.42|631.81|646.31|646.71|662.56|548.22|436.49
201607|23040610405001000001|925033.8125|1933281|832.34|835.61|853.14|855.11|870.8|693.6|543.04
201607|23040610405001000001|925082.375|1933229|208.62|210.99|214.73|214.02|219.95|169.48|125.88
201607|23040610405001000001|925033.3125|1933229|1005.86|1011|1032.7|1035.59|1062.43|825.36|634.35
201607|23040610405001000001|925131.125|1933177|631.28|633.78|645.84|647.13|655.69|531.83|423.97
201607|23040610405001000001|925032.375|1933127|229.56|232.17|236.3|235.51|242.04|186.51|138.52
201607|23040610405001000001|925081.875|1933178|530.46|532.81|544.89|544.31|559.15|427.37|318.72
201607|23040610405001000001|924983.625|1933179|528.71|530.91|539.91|546.02|556.53|433.29|335.27
201607|23040610405001000001|924934.375|1933179|1134|1130.22|1178.04|1189.69|1214.54|1012.79|824.73
201607|23040610405001000001|924984.125|1933230|1684.11|1678.35|1707.87|1721.36|1727.93|1273.51|1000.64
201607|23040610406001000001|925077.8125|1932715|340.38|340.49|346.17|342.34|350.81|255.5|185.57
201607|23040610406001000001|925078.6875|1932818|192.8|194.99|198.45|197.79|203.27|156.63|116.34
201607|23040610406001000001|925127.5|1932766|376.5|378.48|385.59|385.89|395.56|335.92|268.88
201607|23040610406001000001|925029.125|1932767|522.67|521.73|531.63|537.65|539.94|412.44|325.84
201607|23040610406001000001|925078.3125|1932767|186.57|188.69|192.03|191.4|196.71|151.57|112.57
201607|23040610406001000001|925029.625|1932819|217.86|217.94|220.55|226.07|228.06|179.72|143.28
201607|23040610406001000001|925079.1875|1932869|516.72|515.52|526.98|528.63|533.55|436.1|354.47
201607|23040610406001000001|925127.875|1932818|192.89|192.74|196.55|197.51|201.95|187.47|159.06
201607|23040610407001000001|925229.5|1933176|24.08|23.57|24.92|25.17|26.28|19.98|16.26
201607|23040610407001000001|925327.375|1933124|203.95|203.36|208.17|209.3|214.49|195.17|164.95
201607|23040610407001000001|925279.125|1933227|292.68|296.01|301.16|298.89|308.36|236.06|177.52
201607|23040610407001000001|925278.625|1933176|189.75|191.91|195.32|194.67|200.07|154.16|114.5
201607|23040610407001000001|925327.8125|1933175|172.92|174.89|177.99|177.41|182.31|140.49|104.34
201607|23040610407001000001|925326.875|1933073|205.17|204.56|209.4|210.54|215.76|196.31|165.93
201607|23040610407001000001|925278.1875|1933125|24.15|23.64|24.99|25.24|26.36|20.04|16.31
201607|23040610408001000001|924041.8125|1932365|62.75|62.84|63.72|64.56|65.91|59.79|48.05
201607|23040610408001000001|922895.5|1930732|59.14|58.61|59.45|59.84|58.29|34.47|26.84
201607|23040610408001000001|922748.8125|1930836|1.83|1.91|1.69|1.91|1.86|1.31|1.16
201607|23040610408001000001|923096.875|1931244|2.23|2.34|2.06|2.33|2.27|1.59|1.41
201607|23040610408001000001|923493.3125|1931548|10.4|10.02|9.86|10.59|10.71|6.86|5.32
201607|23040610408001000001|923339.125|1930831|3.87|4.04|3.56|4.01|3.9|2.75|2.43
201607|23040610408001000001|923146.125|1931243|2.38|2.49|2.19|2.47|2.42|1.69|1.5
201607|23040610408001000001|923294.625|1931345|2.63|2.75|2.42|2.73|2.66|1.88|1.65
201607|23040610408001000001|923538.3125|1931086|3.7|3.85|3.41|3.84|3.75|2.63|2.33
201607|23040610408001000001|923192.5|1930935|2.13|2.23|1.97|2.22|2.16|1.52|1.35
201607|23040610408001000001|923494.1875|1931651|65.01|64.34|65.53|66.09|67.59|37.76|27.35
201607|23040610408001000001|923786.625|1931340|1.94|2.01|1.79|2.01|1.95|1.38|1.22
201607|23040610408001000001|923288.875|1930728|97.02|98.37|99.27|103.05|111.96|84.03|58.32
201607|23040610408001000001|923688.625|1931392|77.55|76.71|78.14|78.38|76.34|44.87|34.76
201607|23040610408001000001|923638.5|1931290|76.8|75.97|77.39|77.63|75.61|44.45|34.41
201607|23040610408001000001|923389.3125|1930933|164.57|162.8|165.83|166.31|162|95.22|73.74
201607|23040610408001000001|923438|1930881|140.85|139.32|141.91|142.34|138.65|81.5|63.11
201607|23040610408001000001|923592.125|1931599|161.01|163.34|164.06|162.98|158.48|86.19|65.97
201607|23040610408001000001|923489|1931086|129.18|127.79|130.17|130.55|127.17|74.75|57.89
201607|23040610408001000001|922848.625|1930989|57.72|57.09|58.16|58.34|56.82|33.39|25.86
201607|23040610408001000001|922799|1930938|59.69|59.04|60.14|60.32|58.74|34.53|26.74
201607|23040610408001000001|923339.625|1930882|137.93|136.44|138.99|139.4|135.78|79.8|61.8
201607|23040610408001000001|923942|1932212|93.63|92.63|94.35|94.64|92.18|54.18|41.96
201607|23040610408001000001|923893.3125|1932264|84.47|83.91|85.92|85.82|87.96|48.06|34.34
201607|23040610408001000001|923642.6875|1931752|61.91|61.5|62.97|62.89|64.47|35.22|25.17
201607|23040610408001000001|923886.8125|1931545|71.93|71.45|73.16|73.07|74.89|40.92|29.24
201607|23040610408001000001|923936.8125|1931647|192.86|196.27|197.45|195.69|194.83|101.96|74.96
201607|23040610408001000001|923989.3125|1932006|178.71|178.08|181.38|183.27|186.51|122.04|92.66
201607|23040610408001000001|924136|1931902|348.33|354.51|356.64|353.46|351.93|184.16|135.39
201607|23040610408001000001|923543.875|1931702|50.32|50|51.18|51.12|52.39|28.63|20.46
201607|23040610408001000001|923593.5|1931753|53.67|53.31|54.59|54.51|55.88|30.53|21.81
201607|23040610408001000001|923842.3125|1932059|100.85|100.19|102.57|102.45|105.02|57.38|41
201607|23040610408001000001|923743.875|1932060|114.05|113.3|116|115.86|118.76|64.88|46.37
201607|23040610408001000001|923441.8125|1931292|95.15|98.79|97.97|96.47|93.65|47.09|35.55
201607|23040610408001000001|924037.125|1931852|421.76|423.06|420.35|415.17|418.46|223.88|161.34
201607|23040610408001000001|923938.3125|1931801|119.77|124.37|123.32|121.43|117.9|59.27|44.76
201607|23040610408001000001|924042.1875|1932416|47.94|48.07|48.45|49.62|50.24|42.29|32.81
201607|23040610408001000001|923987.875|1931852|239.07|232.73|234.78|234.42|240.8|131.55|95.48
201607|23040610408001000001|924091.375|1932416|58.72|57.99|60.93|63.14|61.88|49.07|40.62
201607|23040610408001000001|924285.8125|1932158|53.4|51.68|53.14|51.68|56.61|43.38|34.2
201607|23040610408001000001|924090.875|1932365|30.77|30.18|32.87|34.95|33.77|29.82|25.86
201607|23040610408001000001|924335.5|1932208|310.56|308.37|311.85|313.91|320.59|241.95|190.34
201607|23040610408001000001|923793.125|1932059|3.92|4.08|3.6|4.05|3.95|2.78|2.46
201607|23040610408001000001|923192.875|1930986|2.06|2.13|1.89|2.13|2.07|1.46|1.29
201607|23040610408001000001|923190.125|1930678|2.31|2.4|2.13|2.4|2.34|1.64|1.46
201607|23040610408001000001|923391.125|1931138|4.17|4.35|3.84|4.34|4.22|2.97|2.63
201607|23040610408001000001|923142.8125|1930884|1.82|1.89|1.67|1.89|1.83|1.29|1.14
201607|23040610408001000001|923096.5|1931192|65.21|64.5|65.7|65.89|64.19|37.72|29.22
201607|23040610408001000001|922898.8125|1931091|57.35|56.73|57.78|57.95|56.45|33.18|25.7
201607|23040610408001000001|923686.8125|1931187|138.1|136.52|135.9|135.24|134.94|75.89|55.53
201607|23040610408001000001|923342.375|1931190|108.85|107.67|109.68|110.01|107.16|62.99|48.78
201607|23040610408001000001|923492.3125|1931446|159.87|162.18|162.88|161.82|157.35|85.59|65.49
201607|23040610408001000001|922797.125|1930733|125.32|123.89|123.35|122.73|122.44|68.86|50.39
201607|23040610408001000001|923241.6875|1930934|96.48|95.43|97.22|97.5|94.97|55.82|43.23
201607|23040610408001000001|923092.6875|1930781|61.14|60.48|61.61|61.78|60.18|35.37|27.39
201607|23040610408001000001|923147.5|1931397|71.07|70.3|71.63|71.84|69.96|41.13|31.85
201607|23040610408001000001|923238.375|1930575|63.12|62.43|63.6|63.78|62.13|36.53|28.28
201607|23040610408001000001|922948.875|1931194|61.2|60.54|61.67|61.85|60.24|35.42|27.42
201607|23040610408001000001|922947|1930988|51.35|50.79|51.74|51.89|50.54|29.7|23.01
201607|23040610408001000001|923092.3125|1930730|63.18|62.49|63.66|63.84|62.19|36.56|28.31
201607|23040610408001000001|923094.625|1930987|39.21|38.78|39.49|39.62|38.6|22.68|17.57
201607|23040610408001000001|923143.8125|1930987|43.98|43.5|44.31|44.45|43.29|25.44|19.71
201607|23040610408001000001|923541.5|1931445|84.87|83.96|85.52|85.77|83.55|49.1|38.03
201607|23040610408001000001|922748.375|1930785|56.53|55.92|56.97|57.14|55.65|32.71|25.34
201607|23040610408001000001|922797.625|1930784|56.57|55.95|57|57.17|55.68|32.73|25.35
201607|23040610408001000001|923693.8125|1931957|89.64|89.05|91.17|91.07|93.35|51|36.45
201607|23040610408001000001|923940.625|1932058|167.84|167.25|170.36|172.14|175.19|114.63|87.02
201607|23040610408001000001|924140.1875|1932364|86.43|86.13|87.74|88.65|90.23|59.04|44.82
201607|23040610408001000001|923987|1931749|99.23|98.57|100.92|100.8|103.32|56.45|40.34
201607|23040610408001000001|923540.125|1931291|86.84|90.15|89.4|88.02|85.47|42.96|32.45
201607|23040610408001000001|922947.875|1931091|58.49|60.72|60.21|59.3|57.57|28.94|21.86
201607|23040610408001000001|922946.5|1930937|53.7|55.76|55.28|54.44|52.85|26.57|20.07
201607|23040610408001000001|923293.6875|1931242|99.23|103.02|102.16|100.59|97.66|49.1|37.08
201607|23040610408001000001|922700.125|1930888|40.7|40.67|41.47|41.67|42.62|39.56|33.56
201607|23040610408001000001|924136.375|1931953|91.2|88.28|90.78|88.26|96.69|74.1|58.41
201607|23040610408001000001|923938.6875|1931852|98.96|97.08|99.06|98.15|102.15|57.72|41.52
201607|23040610408001000001|923988.375|1931903|184.2|180.72|189.54|193.71|195.12|136.92|109.46
201607|23040610408001000001|924235.8125|1932055|77.04|75.59|82.3|87.53|84.55|74.66|64.74
201607|23040610408001000001|924236.6875|1932158|61.57|60.42|65.79|69.96|67.57|59.67|51.75
201607|23040610408001000001|923837.625|1931545|6.35|6.23|6.57|6.65|6.93|5.27|4.29
201607|23040610408001000001|923191.625|1930832|2.42|2.52|2.22|2.5|2.44|1.71|1.52
201607|23040610408001000001|923388.3125|1930830|4.02|4.2|3.7|4.17|4.06|2.87|2.52
201607|23040610408001000001|923488.625|1931035|4.62|4.81|4.26|4.79|4.67|3.29|2.9
201607|23040610408001000001|923637.125|1931136|2.52|2.63|2.33|2.61|2.55|1.79|1.58
201607|23040610408001000001|923545.3125|1931856|1.29|1.35|1.19|1.34|1.31|0.92|0.81
201607|23040610408001000001|923139|1930473|1.85|1.92|1.69|1.91|1.86|1.31|1.16
201607|23040610408001000001|922998.625|1931245|2.09|2.17|1.92|2.17|2.11|1.48|1.32
201607|23040610408001000001|923192|1930883|2.31|2.4|2.11|2.38|2.33|1.64|1.44
201607|23040610408001000001|923544.3125|1931753|32.58|32.95|33.54|33.44|34.37|26.47|19.66
201607|23040610408001000001|922946.125|1930886|52.23|51.66|52.62|52.77|51.41|30.21|23.4
201607|23040610408001000001|923836.625|1931442|132.3|134.22|134.81|133.91|130.23|70.83|54.21
201607|23040610408001000001|922997.1875|1931090|52.17|51.6|52.56|52.72|51.35|30.18|23.37
201607|23040610408001000001|923444.625|1931600|139.48|141.5|142.11|141.18|137.3|74.67|57.15
201607|23040610408001000001|922896.375|1930835|55.25|54.64|55.67|55.83|54.38|31.96|24.75
201607|23040610408001000001|923294.125|1931293|86.57|85.62|87.23|87.48|85.22|50.09|38.79
201607|23040610408001000001|923736.8125|1931289|68.58|67.85|69.11|69.32|67.52|39.69|30.74
201607|23040610408001000001|923094.125|1930936|42.41|41.94|42.72|42.86|41.75|24.53|19
201607|23040610408001000001|923389.6875|1930984|172.68|170.81|173.98|174.5|169.98|99.9|77.37
201607|23040610408001000001|923937.8125|1931750|98.43|97.79|100.11|99.99|102.5|56|40.02
201607|23040610408001000001|923047.3125|1931193|66.33|68.86|68.3|67.25|65.3|32.82|24.8
201607|23040610408001000001|923196.3125|1931346|80.7|83.79|83.09|81.81|79.44|39.93|30.17
201607|23040610408001000001|923346.1875|1931601|62.86|65.27|64.71|63.72|61.88|31.11|23.49
201607|23040610408001000001|923345.3125|1931498|70.14|72.82|72.21|71.1|69.03|34.71|26.21
201607|23040610408001000001|923293.1875|1931191|107.52|111.63|110.7|109.01|105.82|53.21|40.19
201607|23040610408001000001|923843.625|1932213|11.69|10.98|11.16|11.83|12.09|7.5|5.56
201607|23040610408001000001|923694.3125|1932009|11.76|11.06|11.24|11.91|12.18|7.56|5.6
201607|23040610408001000001|924089.125|1932159|60.59|59.45|64.72|68.84|66.5|58.72|50.93
201607|23040610408001000001|924186.125|1932004|107.1|105.09|114.42|121.68|117.56|103.8|90.02
201607|23040610408001000001|924187.375|1932158|61.95|60.78|66.18|70.38|68|60.03|52.07
201607|23040610408001000001|924286.8125|1932260|41.69|40.91|44.54|47.36|45.75|40.39|35.03
201607|23040610408001000001|923741.125|1931751|7.02|6.87|7.26|7.33|7.67|5.82|4.74
201607|23040610408001000001|922897.875|1930989|1.79|1.86|1.65|1.86|1.82|1.27|1.13
201607|23040610408001000001|923289.375|1930780|3.1|3.22|2.85|3.21|3.14|2.21|1.95
201607|23040610408001000001|923586.875|1931034|115.86|114.26|115.89|117.19|114.66|68.14|52.8
201607|23040610408001000001|923194.875|1931191|2.58|2.7|2.38|2.69|2.61|1.85|1.62
201607|23040610408001000001|923240.8125|1930831|2.91|3.05|2.69|3.03|2.96|2.07|1.83
201607|23040610408001000001|923537.3125|1930983|4.05|4.22|3.72|4.2|4.09|2.88|2.54
201607|23040610408001000001|923442.1875|1931343|89.97|93.44|92.34|91.28|88.64|45.09|34.29
201607|23040610408001000001|924237.625|1932261|45.38|45.89|46.7|46.55|47.84|36.86|27.38
201607|23040610408001000001|923690.125|1931546|105.82|106.52|108.5|108.54|109.48|82.08|62.72
201607|23040610408001000001|922896.875|1930886|53.89|53.31|54.32|54.47|53.05|31.19|24.15
201607|23040610408001000001|923394.875|1931549|66.77|66.05|67.28|67.47|65.72|38.63|29.91
201607|23040610408001000001|923396.3125|1931703|36.29|36.05|36.92|36.87|37.79|20.64|14.76
201607|23040610408001000001|923842.6875|1932110|103.01|102.32|104.76|104.64|107.27|58.61|41.88
201607|23040610408001000001|923892.375|1932161|97.83|97.17|99.5|99.38|101.87|55.65|39.77
201607|23040610408001000001|923593.875|1931804|50.69|50.36|51.55|51.5|52.79|28.85|20.61
201607|23040610408001000001|923942.375|1932263|73.32|72.82|74.57|74.47|76.34|41.71|29.81
201607|23040610408001000001|923689.125|1931444|84.27|87.5|86.76|85.44|82.95|41.7|31.5
201607|23040610408001000001|923543.375|1931651|73.05|75.86|75.21|74.05|71.91|36.15|27.3
201607|23040610408001000001|922996.6875|1931039|51.47|53.45|53|52.19|50.66|25.47|19.23
201607|23040610408001000001|923840.375|1931853|112.13|116.41|115.44|113.67|110.37|55.49|41.89
201607|23040610408001000001|923246.875|1931499|69.93|72.6|71.99|70.89|68.82|34.61|26.13
201607|23040610408001000001|923644.125|1931906|8.31|7.8|7.94|8.42|8.6|5.34|3.95
201607|23040610408001000001|923691|1931649|8.72|8.19|8.32|8.83|9.03|5.61|4.16
201607|23040610408001000001|923891|1932007|11.01|10.33|10.52|11.15|11.4|7.06|5.24
201607|23040610408001000001|923841.8125|1932007|81.61|81.07|80.46|82.91|81.99|55.38|37.02
201607|23040610408001000001|923939.625|1931955|82.1|81.54|80.94|83.39|82.47|55.71|37.23
201607|23040610408001000001|923942.875|1932315|40.23|39.46|42.97|45.71|44.14|38.99|33.81
201607|23040610408001000001|924137.375|1932056|71.05|69.72|75.91|80.75|77.99|68.86|59.72
201607|23040610408001000001|924187.875|1932210|53.52|52.52|57.18|60.81|58.74|51.87|44.97
201607|23040610408001000001|924237.125|1932209|53.03|52.04|56.66|60.26|58.2|51.39|44.57
201607|23040610408001000001|924038|1931954|24.72|23.66|24.48|25.4|26.21|17.88|13.89
201607|23040610408001000001|923343.875|1931344|2.69|2.79|2.46|2.78|2.72|1.91|1.68
201607|23040610408001000001|922846.8125|1930784|1.83|1.92|1.69|1.91|1.86|1.31|1.16
201607|23040610408001000001|923292.8125|1931139|3.59|3.74|3.3|3.72|3.63|2.55|2.25
201607|23040610408001000001|923539.625|1931240|185.12|187.86|188.34|187.44|182.28|99.6|76.47
201607|23040610408001000001|923295.625|1931447|141.54|144.09|144.66|143.66|143|75.22|55.57
201607|23040610408001000001|922995.8125|1930936|47.12|46.61|47.47|47.61|46.38|27.26|21.11
201607|23040610408001000001|923195.8125|1931294|78.07|77.22|78.66|78.9|76.85|45.17|34.98
201607|23040610408001000001|923242.1875|1930986|97.47|96.42|98.22|98.51|95.96|56.4|43.68
201607|23040610408001000001|922849.125|1931040|87.26|86.85|88.61|88.85|88.34|56.86|42.78
201607|23040610408001000001|923588.3125|1931188|179.02|181.64|182.42|181.22|176.22|95.85|73.35
201607|23040610408001000001|922847.1875|1930835|55.85|55.25|56.27|56.43|54.97|32.31|25.02
201607|23040610408001000001|922799.5|1930990|59.67|59.03|60.12|60.3|58.74|34.53|26.74
201607|23040610408001000001|923493.6875|1931600|70.55|69.8|71.09|71.3|69.45|40.81|31.62
201607|23040610408001000001|923091.3125|1930627|63.68|62.99|64.17|64.35|62.69|36.84|28.53
201607|23040610408001000001|923441.3125|1931241|98.73|97.66|99.5|99.78|97.2|57.12|44.24
201607|23040610408001000001|923446|1931754|28.91|28.71|29.4|29.36|30.09|16.44|11.75
201607|23040610408001000001|923689.625|1931495|72.57|72.09|73.8|73.71|75.55|41.28|29.51
201607|23040610408001000001|923986.625|1931698|209.07|212.79|214.07|212.15|211.23|110.54|81.27
201607|23040610408001000001|923487.625|1930932|92.36|91.04|97.91|94.83|107.22|81.8|50.64
201607|23040610408001000001|923687.3125|1931238|71.85|74.6|73.97|72.84|70.71|35.55|26.85
201607|23040610408001000001|923641.3125|1931598|86.67|89.99|89.24|87.87|85.32|42.89|32.38
201607|23040610408001000001|923637.625|1931187|57.51|57.54|58.23|59.69|60.21|47.45|37.83
201607|23040610408001000001|923338.6875|1930779|10.56|9.93|10.1|10.7|10.94|6.78|5.03
201607|23040610408001000001|924236.1875|1932107|215.48|212.39|215.33|218.58|218.31|145.19|112.76
201607|23040610408001000001|923992.625|1932366|27.62|27.78|27.87|28.5|28.98|26.17|19.75
201607|23040610408001000001|924138.8125|1932210|51.14|50.4|52.86|52.88|53.82|39.05|31.74
201607|23040610408001000001|923145.125|1931140|40.53|40.58|41.37|41.57|41.07|29.85|23.57
201607|23040610408001000001|924136.875|1932005|84.57|82.98|90.35|96.09|92.82|81.96|71.07
201607|23040610408001000001|923490.375|1931240|103.89|107.88|106.62|105.38|102.33|52.07|39.6
201607|23040610408001000001|923489.875|1931189|3.42|3.57|3.15|3.56|3.47|2.43|2.15
201607|23040610408001000001|923488.125|1930983|4.77|4.97|4.4|4.95|4.81|3.39|3
201607|23040610408001000001|923393.375|1931395|84.24|87.47|86.46|85.46|82.98|42.22|32.12
201607|23040610408001000001|923393|1931344|2.69|2.81|2.47|2.79|2.73|1.92|1.69
201607|23040610408001000001|923444.125|1931549|164.66|166.53|167.04|166.74|162.54|89.4|68.5
201607|23040610408001000001|923144.1875|1931038|1.58|1.64|1.46|1.64|1.59|1.13|0.99
201607|23040610408001000001|923288.5|1930677|2.49|2.59|2.3|2.58|2.52|1.77|1.56
201607|23040610408001000001|923145.625|1931192|2.31|2.4|2.11|2.38|2.33|1.64|1.46
201607|23040610408001000001|923045.8125|1931039|1.44|1.5|1.32|1.48|1.46|1.02|0.9
201607|23040610408001000001|923046.3125|1931090|1.64|1.69|1.5|1.69|1.65|1.16|1.02
201607|23040610408001000001|923344.3125|1931396|160.65|163.04|163.44|162.68|158.2|86.45|66.36
201607|23040610408001000001|923494.625|1931702|1.59|1.67|1.47|1.65|1.61|1.14|1.01
201607|23040610408001000001|922897.375|1930937|55.39|54.8|55.82|55.98|54.53|32.06|24.83
201607|23040610408001000001|923093.1875|1930833|56.52|55.91|56.96|57.12|55.64|32.7|25.32
201607|23040610408001000001|923241.3125|1930883|93.81|92.79|94.53|94.8|92.34|54.27|42.03
