STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
201509|23040610401001000001|925522.3125|1932917|107.52|117.56|123.42|131.49|124.38|67.54|49.23
201509|23040610401001000001|925470.375|1932609|477.18|521.56|539.09|574.16|549.88|381.84|275.24
201509|23040610401001000001|925667.875|1932710|124.54|138.14|142.51|152.22|145.16|81.82|59.32
201509|23040610401001000001|925374.1875|1932867|341.09|360.66|350.22|368.62|383.44|340.1|268.49
201509|23040610401001000001|925325.125|1932867|477.33|509.21|505.26|533.66|540.69|429.81|334.55
201509|23040610401001000001|925471.8125|1932763|136.94|152.37|155.91|166.62|159.39|90.99|66.48
201509|23040610401001000001|925471.3125|1932712|139.38|155.08|158.68|169.57|162.2|92.61|67.65
201509|23040610401001000001|925519.5|1932609|493.89|539.83|557.97|594.27|569.15|395.21|284.88
201509|23040610401001000001|925520.375|1932711|23.13|27.99|25.25|27.41|27.73|19.6|14.44
201509|23040610401001000001|925472.625|1932866|222.39|243.16|246.55|260.95|273.66|203.13|143.88
201509|23040610401001000001|925470.8125|1932660|136.91|150.39|156.24|166.56|158.22|87.45|64.27
201509|23040610401001000001|925569.625|1932711|406.39|446.23|458.86|489.12|469.49|326.82|235.32
201509|23040610401001000001|925422.125|1932712|405.98|444.4|457.99|487.89|467.73|324.33|234.36
201509|23040610401001000001|925422.875|1932815|129.68|143.84|148.39|158.5|151.16|85.19|61.75
201509|23040610401001000001|925570.125|1932762|126.64|140.48|144.91|154.8|147.61|83.21|60.32
201509|23040610401001000001|925620.125|1932865|10.28|11.85|11|11.83|11.74|7.73|6.1
201509|23040610401001000001|925669.3125|1932864|21.06|25.5|23|24.96|25.27|17.84|13.15
201509|23040610401001000001|925372.8125|1932713|431.63|474.59|486.71|518.91|498.52|346.54|250.11
201509|23040610401001000001|925520.875|1932763|719.14|775.19|778.54|825.17|819.5|638.53|482.93
201509|23040610401001000001|925620.625|1932916|9.98|11.51|10.68|11.47|11.4|7.5|5.92
201509|23040610401001000001|925521.3125|1932814|224.45|245.41|248.84|263.36|276.19|205.01|145.22
201509|23040610401001000001|925373.8125|1932815|133.42|147.99|152.67|163.09|155.52|87.65|63.54
201509|23040610401001000001|925473.125|1932917|220.8|241.41|244.79|259.07|271.7|201.69|142.85
201509|23040610401001000001|925669.8125|1932916|100.28|109.64|115.1|122.63|116.01|62.98|45.91
201509|23040610401001000001|925568.6875|1932608|342.52|374.34|384.34|409.28|394.07|299.04|214.83
201509|23040610401001000001|925422.5|1932764|344.81|376.99|386.82|410.34|415.72|281.79|201.11
201509|23040610401001000001|925571.875|1932968|189.32|205.22|209.87|221.68|232.77|172.71|122.43
201509|23040610401001000001|925372.375|1932661|433.59|474.62|489.13|521.08|499.54|346.39|250.3
201509|23040610401001000001|925668.375|1932761|109.26|119.45|125.41|133.62|126.39|68.62|50.02
201509|23040610401001000001|925522.6875|1932968|101.65|111.14|116.68|124.31|117.59|63.85|46.53
201509|23040610401001000001|925421.625|1932661|445.63|489.99|502.49|535.74|514.7|357.76|258.23
201509|23040610401001000001|925423.375|1932866|23.41|28.33|25.56|27.74|28.07|19.84|14.62
201509|23040610401001000001|925519|1932557|620.1|677.78|700.55|746.13|714.59|496.22|357.68
201509|23040610401001000001|925619.6875|1932813|11.74|14.81|13.04|14.29|14.68|10.95|7.66
201509|23040610401001000001|925521.8125|1932865|11.68|14.72|12.97|14.2|14.59|10.89|7.62
201509|23040610401001000001|925472.1875|1932815|225.52|246.58|250.03|264.61|277.51|205.98|145.91
201509|23040610401001000001|925519.875|1932660|125.71|137.44|144.3|153.73|145.42|78.96|57.54
201509|23040610401001000001|925619.1875|1932762|125.34|139.02|143.42|153.21|146.09|82.35|59.7
201509|23040610401001000001|925570.625|1932814|114.05|124.69|130.91|139.47|131.93|71.63|52.21
201509|23040610402001000001|924280.6875|1931592|72.69|74.64|82.32|85.1|80.72|38.16|27.81
201509|23040610402001000001|924183.6875|1931747|219.02|232.94|242.45|247.02|264.19|194.49|149.54
201509|23040610402001000001|924135.125|1931799|369.01|383.91|417.35|431.89|410.2|198.55|144.82
201509|23040610402001000001|924232|1931644|139.14|142.87|157.55|162.89|154.51|73.05|53.23
201509|23040610402001000001|924085.8125|1931800|237.53|257.3|261.04|287.06|277.73|204.5|149.33
201509|23040610402001000001|924231.625|1931593|27.6|28.55|29.69|32.49|32.04|23.97|17.44
201509|23040610402001000001|924330.375|1931643|115.03|124.23|127.34|130.06|138.12|101.16|77.58
201509|23040610402001000001|924183.3125|1931696|61.74|63.86|66.42|72.66|71.66|53.61|39.01
201509|23040610402001000001|924182.8125|1931645|48.13|49.79|51.78|56.65|55.88|41.8|30.42
201509|23040610402001000001|924232.5|1931696|56.65|58.6|60.95|66.67|65.76|49.19|35.8
201509|23040610402001000001|924134.625|1931748|298.19|306.16|337.64|349.06|331.11|156.55|114.07
201509|23040610403001000001|924206.125|1934213|111.41|115.06|116.26|115.19|132.44|102.77|69.95
201509|23040610403001000001|924305.8125|1934366|108.39|111.95|113.12|112.08|128.85|99.99|68.06
201509|23040610403001000001|924256.6875|1934367|101.69|105.02|106.11|105.14|120.87|93.8|63.85
201509|23040610403001000001|924157.375|1934265|4.09|5.17|4.55|4.98|5.12|3.82|2.67
201509|23040610403001000001|924256.3125|1934315|268.75|299.21|301.41|330.07|329.74|246.59|156.42
201509|23040610403001000001|924157|1934213|4.28|5.4|4.75|5.22|5.36|4|2.79
201509|23040610403001000001|924207|1934316|103.46|106.86|107.97|106.99|122.99|95.45|64.96
201509|23040610403001000001|924206.625|1934264|111.81|115.48|116.67|115.61|132.91|103.13|70.2
201509|23040610404001000001|924354.625|1934314|128.53|132.74|134.13|132.9|152.79|118.56|80.7
201509|23040610404001000001|924254.375|1934110|133.24|139.08|139.47|138.95|158.78|122.98|83.81
201509|23040610404001000001|924304.875|1934263|148.33|153.19|154.79|153.38|176.32|136.82|93.13
201509|23040610404001000001|924304.375|1934212|140.1|144.7|146.2|144.86|166.54|129.23|87.96
201509|23040610404001000001|924205.625|1934161|5.57|7.02|6.18|6.78|6.95|5.19|3.63
201509|23040610404001000001|924255.3125|1934212|131.97|136.3|137.72|136.46|156.88|121.73|82.86
201509|23040610404001000001|924354.125|1934263|138.76|143.32|144.81|143.48|164.94|128|87.12
201509|23040610404001000001|924255.8125|1934264|137.58|142.09|143.56|142.25|163.55|126.9|86.39
201509|23040610404001000001|924353.625|1934212|140.81|146.98|147.38|146.83|167.79|129.96|88.57
201509|23040610404001000001|924305.375|1934315|136.88|141.38|142.84|141.54|162.72|126.26|85.95
201509|23040610404001000001|924254.8125|1934161|124.02|128.08|129.41|128.23|147.42|114.39|77.86
201509|23040610404001000001|924403.3125|1934262|119.43|123.34|124.63|123.5|141.97|110.17|74.99
201509|23040610404001000001|924303.875|1934161|136.14|142.11|142.5|141.97|162.24|125.65|85.64
201509|23040610405001000001|925131.125|1933177|609.8|661.83|677.03|734.47|732.99|541.63|390.3
201509|23040610405001000001|925082.375|1933229|681.74|728.08|722.2|761.28|794.98|656.74|498.52
