STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
201608|23040610401001000001|925471.3125|1932712|224.37|247.12|249.3|241.39|243.94|177.7|133.2
201608|23040610401001000001|925669.8125|1932916|126.64|136.53|139.95|140.56|145.9|112.24|80.7
201608|23040610401001000001|925422.125|1932712|205.81|227.58|229.55|221.25|222.98|160.45|119.46
201608|23040610401001000001|925372.375|1932661|231.78|255.9|258.06|249.49|251.31|181.26|134.48
201608|23040610401001000001|925422.5|1932764|107.49|122.29|122.13|117.12|117.65|75.52|54.24
201608|23040610401001000001|925571|1932865|191.23|211.47|213.3|205.6|207.2|149.09|110.99
201608|23040610401001000001|925668.375|1932761|101.09|115.01|114.86|110.14|110.64|71.02|51.01
201608|23040610401001000001|925519.875|1932660|115.98|124.14|126.48|123.3|124.56|99.95|76.08
201608|23040610401001000001|925568.6875|1932608|133.76|143.17|145.86|142.21|143.65|115.28|87.74
201608|23040610401001000001|925522.3125|1932917|119.5|121.17|120.69|121.47|130.1|124.91|101.39
201608|23040610401001000001|925470.8125|1932660|103.5|110.75|113.01|109.58|110.85|89.62|68.85
201608|23040610401001000001|925571.875|1932968|118.62|127.94|131.34|131.74|137.18|105.71|76.21
201608|23040610401001000001|925422.875|1932815|691.92|750.96|758.32|748.86|772.58|573.31|433.58
201608|23040610401001000001|925571.375|1932916|97.98|111.49|111.34|106.77|107.25|68.85|49.44
201608|23040610401001000001|925669.3125|1932864|195.66|216.03|217.84|210.59|212.13|153.01|113.5
201608|23040610401001000001|925520.375|1932711|135.71|146.35|150.27|150.72|156.94|120.94|87.18
201608|23040610401001000001|925520.875|1932763|328.29|351.31|352.72|345.46|356.32|289.78|224.67
201608|23040610401001000001|925519.5|1932609|121.5|130.02|132.67|128.64|130.13|105.2|80.82
201608|23040610401001000001|925471.8125|1932763|252.9|270.43|270|266.18|276.69|225.47|175.73
201608|23040610401001000001|925473.125|1932917|19.94|21.09|21.33|21.62|22.43|18.22|14.45
201608|23040610401001000001|925373.8125|1932815|240.9|258.94|265.2|262.37|270.05|212.14|157.02
201608|23040610401001000001|925619.6875|1932813|103.68|117.97|117.81|112.98|113.49|72.85|52.32
201608|23040610401001000001|925472.625|1932866|389.63|429.41|431.66|427.31|434.16|310.66|225.47
201608|23040610401001000001|925570.125|1932762|230.26|246|250.67|247.23|249.76|193.74|152.9
201608|23040610401001000001|925522.6875|1932968|94.05|107.01|106.86|102.48|102.94|66.08|47.46
201608|23040610401001000001|925620.625|1932916|185.6|205.23|207.01|199.54|201.09|144.7|107.71
201608|23040610401001000001|925570.625|1932814|354.22|382.93|387.09|379.15|385.63|299.68|219.62
201608|23040610401001000001|925667.875|1932710|237.55|262.88|264.43|263.54|266.14|188.03|139.25
201608|23040610401001000001|925619.1875|1932762|117.76|122.24|120.37|120.54|122.82|112.67|86
201608|23040610401001000001|925521.8125|1932865|111.87|119.6|121.87|121.28|121.84|90.45|72.98
201608|23040610401001000001|925472.1875|1932815|135.47|146.59|148.34|152.38|154.51|116.67|88.05
201608|23040610401001000001|925521.3125|1932814|125.78|141.49|141.58|136.94|138.29|92.66|67.94
201608|23040610401001000001|925470.375|1932609|288.66|300.06|302.06|299.52|312.3|277.71|219.68
201608|23040610401001000001|925421.625|1932661|125.73|134.27|136.8|133.7|135.86|109.94|84.96
201608|23040610401001000001|925372.8125|1932713|245.47|270.05|272.38|264.42|267.02|194.82|145.52
201608|23040610401001000001|925325.125|1932867|434.56|458.61|462.78|467.76|481.65|394.4|312
201608|23040610401001000001|925569.625|1932711|335.66|359.2|360.62|353.2|364.34|296.29|229.73
201608|23040610401001000001|925519|1932557|601.34|667.15|673.84|645.41|656.4|438.94|328.8
201608|23040610401001000001|925620.125|1932865|304.51|329.06|329.07|321.55|325.33|257.46|193.71
201608|23040610401001000001|925374.1875|1932867|867.62|936.03|943.81|932.13|970.85|731.66|559.42
201608|23040610401001000001|925423.375|1932866|700.69|748.21|757.41|746.72|773.07|615.65|460.03
201608|23040610402001000001|924280.6875|1931592|24.72|27.82|27.81|27.84|28.69|15.66|11.22
201608|23040610402001000001|924135.125|1931799|84.61|89.17|90.58|91.82|95.17|72.9|56.51
201608|23040610402001000001|924232|1931644|47.3|53.26|53.23|53.3|54.93|29.97|21.47
201608|23040610402001000001|924134.625|1931748|127.73|136.34|134.61|140.66|151.62|115.6|76.74
201608|23040610402001000001|924281.625|1931695|117.9|131.36|132.45|131.98|133.23|85.22|62.03
201608|23040610402001000001|924183.6875|1931747|64.38|67.25|68.45|69.34|73.04|57.04|44.96
201608|23040610402001000001|924330.375|1931643|99.74|111.81|112.37|109.97|112.78|64.9|47.6
201608|23040610402001000001|924232.5|1931696|48.9|53.23|51.1|54.94|60.4|45.12|24.99
201608|23040610402001000001|924085.8125|1931800|279.3|305.46|307.49|293.71|303.02|195.49|147.28
201608|23040610402001000001|924183.3125|1931696|66.18|73.87|74.77|70.75|72.86|43.79|33.3
