STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
201606|23040610401001000001|925374.1875|1932867|540.5|567.74|572.92|577.42|598.33|550.19|446.82
201606|23040610401001000001|925667.875|1932710|142.2|159.11|158.96|161.11|164.68|107.39|77.84
201606|23040610401001000001|925668.375|1932761|137.83|154.21|154.07|156.16|159.61|104.09|75.45
201606|23040610401001000001|925669.3125|1932864|142.84|158.82|159.19|161.41|164.68|108.42|78.6
201606|23040610401001000001|925669.8125|1932916|166.81|175.18|178.92|180.01|188.68|152.5|113.99
201606|23040610401001000001|925421.625|1932661|224.53|235.63|240.95|242.13|253.37|205.94|154.85
201606|23040610401001000001|925571.875|1932968|182.35|202.72|203.18|204.23|217.32|177.59|131.81
201606|23040610401001000001|925520.875|1932763|616.22|645.05|652.4|658.88|677.1|581.5|466.23
201606|23040610401001000001|925571.375|1932916|133.6|149.48|149.35|151.37|154.71|100.9|73.12
201606|23040610401001000001|925571|1932865|309.64|335.01|338.42|341.49|354.42|262.14|193.75
201606|23040610401001000001|925470.375|1932609|223.65|235.35|239.97|241.25|253.58|205.69|153.96
201606|23040610401001000001|925470.8125|1932660|197.19|207.51|211.58|212.7|223.58|181.36|135.74
201606|23040610401001000001|925423.375|1932866|509.85|535.7|540.11|544.64|564.55|519.92|422.34
201606|23040610401001000001|925422.125|1932712|333.23|360.53|364.2|367.51|381.43|282.11|208.5
201606|23040610401001000001|925422.875|1932815|630.98|660.52|668.04|674.67|693.34|595.43|477.41
201606|23040610401001000001|925620.625|1932916|300.51|325.12|328.44|331.42|343.97|254.41|188.02
201606|23040610401001000001|925519.875|1932660|517.19|529.97|538.19|542.89|558.89|517.94|424.49
201606|23040610401001000001|925325.125|1932867|333.79|336.87|341.63|345|350.5|349.65|299.26
201606|23040610401001000001|925619.1875|1932762|14.85|15.46|16.04|15.89|16.3|14.2|11.45
201606|23040610401001000001|925519|1932557|290.63|305.84|311.84|313.5|329.53|267.3|200.07
201606|23040610401001000001|925521.3125|1932814|219.6|243.08|244.19|245.2|260.3|213.61|159.45
201606|23040610401001000001|925471.8125|1932763|194.95|204.99|209.3|210.17|220.51|179.84|135.44
201606|23040610401001000001|925619.6875|1932813|141.37|158.17|158.03|160.17|163.72|106.76|77.38
201606|23040610401001000001|925372.375|1932661|208.66|219.11|223.8|225.16|235.98|190.75|142.58
201606|23040610401001000001|925472.1875|1932815|180.59|190.04|193.77|194.81|204.76|166.1|124.32
201606|23040610401001000001|925570.125|1932762|365.34|406.11|407.08|410.3|429.09|323.9|239.4
201606|23040610401001000001|925620.125|1932865|309.64|335.01|338.42|341.49|354.42|262.14|193.75
