STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
201611|23040610401001000001|925519.5|1932609|781.28|776.88|778.53|778.48|809.58|623.41|489.33
201611|23040610401001000001|925568.6875|1932608|423.09|423.88|435.54|432.26|440.63|313.96|237.43
201611|23040610401001000001|925471.3125|1932712|295.11|293.16|300.4|299.26|301.09|211.71|164.98
201611|23040610401001000001|925521.3125|1932814|28.68|27.94|27.59|28.73|30.07|25.15|19.17
201611|23040610401001000001|925325.125|1932867|203.4|213.78|203.7|208.67|216.65|196.68|158.66
201611|23040610401001000001|925519|1932557|1299.14|1307.81|1334.78|1334.63|1379.6|1031.1|768.26
201611|23040610401001000001|925522.6875|1932968|115.15|113.79|116.32|116.68|113.74|67.64|50.82
201611|23040610401001000001|925619.6875|1932813|126.94|125.43|128.25|128.64|125.38|74.54|56.01
201611|23040610401001000001|925522.3125|1932917|121.8|120.34|123.04|123.43|120.3|71.52|53.76
201611|23040610401001000001|925473.125|1932917|129.53|129.88|134.43|131.8|135.49|104.95|84.29
201611|23040610401001000001|925373.8125|1932815|650.9|664.62|659.28|671.21|681.37|485.67|349.61
201611|23040610401001000001|925619.1875|1932762|291.48|294.08|301.76|302.32|307.66|220.26|160.12
201611|23040610401001000001|925422.875|1932815|190.18|193.5|198.58|199.08|209.11|165.95|117.5
201611|23040610401001000001|925472.1875|1932815|317.15|316.83|326.05|329.41|349.73|302.28|217.86
201611|23040610401001000001|925521.8125|1932865|128.67|129.06|133.56|130.96|134.6|104.28|83.73
201611|23040610401001000001|925667.875|1932710|130.13|130.52|135.06|132.43|136.15|105.47|84.67
201611|23040610401001000001|925374.1875|1932867|508.03|520.83|519.29|524.7|538.12|425.53|324.51
201611|23040610401001000001|925422.5|1932764|425.44|434.65|433.29|434.41|440.92|343.06|273.2
201611|23040610401001000001|925372.375|1932661|309.94|307.62|315.94|313.79|315.5|218.05|168.17
201611|23040610401001000001|925372.8125|1932713|354.63|351.47|361.37|358.93|373.43|311.27|236.48
201611|23040610401001000001|925570.625|1932814|641.81|646.7|660.02|665.28|669.5|480.9|328.49
201611|23040610401001000001|925422.125|1932712|135.59|135.96|140.73|137.98|141.84|109.86|88.23
201611|23040610401001000001|925569.625|1932711|462.25|475.44|474.3|478.35|489.94|386.03|294.4
201611|23040610401001000001|925620.625|1932916|242.24|241.15|248.09|246|246.41|169.53|132.52
201611|23040610401001000001|925620.125|1932865|249.58|248.47|255.65|253.46|253.9|174.7|136.52
201611|23040610401001000001|925519.875|1932660|165.5|162.78|166.02|166.81|164.39|100.93|74.1
201611|23040610401001000001|925669.8125|1932916|18.43|17.61|17.69|17.96|18.92|13.81|8.99
201611|23040610401001000001|925472.625|1932866|450.24|448.51|451.62|457.75|457.83|288.05|203.63
201611|23040610401001000001|925421.625|1932661|497.35|499.82|512.97|511.91|523.39|387.58|291.61
201611|23040610401001000001|925520.375|1932711|166.98|171.21|176.15|176.33|185.17|148.36|105.94
201611|23040610401001000001|925668.375|1932761|430.9|443.2|442.16|445.96|456.76|359.87|274.44
201611|23040610401001000001|925571.875|1932968|145.94|149.65|153.99|154.12|161.85|129.7|92.6
201611|23040610401001000001|925470.375|1932609|577.97|579.21|596.37|589.83|602.7|440.08|339.02
201611|23040610401001000001|925571|1932865|123.61|122.14|124.87|125.26|122.09|72.58|54.55
201611|23040610401001000001|925471.8125|1932763|28.73|27.97|27.62|28.76|30.11|25.18|19.2
201611|23040610401001000001|925570.125|1932762|999.65|1006.72|1010.94|1007.28|1039.68|654.91|448.02
201611|23040610401001000001|925520.875|1932763|419.8|428.87|427.53|428.64|435.05|338.49|269.59
201611|23040610401001000001|925470.8125|1932660|286.19|284.89|293.09|290.61|291.09|200.27|156.54
201611|23040610401001000001|925571.375|1932916|119.97|118.54|121.2|121.56|118.51|70.46|52.94
201611|23040610401001000001|925669.3125|1932864|19.47|18.6|18.68|18.97|19.98|14.58|9.48
201611|23040610401001000001|925423.375|1932866|135.84|136.25|140.99|138.25|142.11|110.09|88.38
201611|23040610402001000001|924232.5|1931696|138.65|137.46|138.75|139.26|144.35|121.23|79.63
201611|23040610402001000001|924183.6875|1931747|99.25|99.78|100.38|103.69|104.97|93.88|49.39
201611|23040610402001000001|924183.3125|1931696|82.66|78.44|84.07|81.03|87.51|51.71|37.26
201611|23040610402001000001|924085.8125|1931800|497.83|498.17|510.72|504.81|549.58|405.54|257.8
201611|23040610402001000001|924231.625|1931593|39.5|39.51|38.84|38.51|39.88|21.82|16.16
201611|23040610402001000001|924182.8125|1931645|64.44|61.15|65.54|63.17|68.24|40.3|29.05
201611|23040610402001000001|924280.6875|1931592|26.88|26.88|26.44|26.21|27.15|14.85|11
201611|23040610402001000001|924134.625|1931748|110.26|110.33|108.46|107.54|111.37|60.9|45.12
201611|23040610402001000001|924281.625|1931695|309.42|314.76|316.24|314.71|328.59|220.82|167.9
201611|23040610402001000001|924232|1931644|51.46|51.49|50.62|50.18|51.98|28.44|21.07
201611|23040610402001000001|924330.375|1931643|194.7|198.21|203.97|201.8|224.26|146.9|83.97
201611|23040610402001000001|924135.125|1931799|130.37|127.46|130.25|127.75|134|104.36|82.57
201611|23040610403001000001|924206.625|1934264|152.88|153.55|150.95|151.4|160.74|124.67|89.54
201611|23040610403001000001|924256.3125|1934315|167.41|163.25|164.82|168|178.35|131.41|94.68
201611|23040610403001000001|924256.6875|1934367|75.48|75.57|74.73|76.88|80.66|59.67|42.54
201611|23040610403001000001|924157|1934213|62.78|62.85|62.14|63.92|67.1|49.63|35.38
201611|23040610403001000001|924305.8125|1934366|80.47|80.54|79.63|81.95|85.98|63.6|45.36
201611|23040610403001000001|924157.375|1934265|122.67|123.8|125.26|125.83|131.88|100.73|74.84
201611|23040610403001000001|924207|1934316|76.79|76.89|76.04|78.22|82.07|60.72|43.29
201611|23040610403001000001|924206.125|1934213|255.88|257.86|260.43|264.11|273.55|220.95|146.31
201611|23040610404001000001|924403.3125|1934262|69.22|65.22|67.69|68.14|73.45|53.84|39.31
201611|23040610404001000001|924255.3125|1934212|97.94|98.08|96.97|99.78|104.68|77.45|55.22
201611|23040610404001000001|924255.8125|1934264|288.37|285.68|291.01|292.54|308.9|233.37|172.59
201611|23040610404001000001|924254.375|1934110|171.68|169.09|175.09|173.78|184.14|140.72|106.02
201611|23040610404001000001|924304.375|1934212|172.64|158.76|168.18|170.44|182.3|144.68|112.09
201611|23040610404001000001|924304.875|1934263|110.11|110.22|108.98|112.12|117.67|87.02|62.06
201611|23040610404001000001|924303.875|1934161|197.28|197.9|197.45|203.55|209.7|171.68|104.53
201611|23040610404001000001|924205.625|1934161|81.61|81.7|80.79|83.13|87.21|64.51|46
201611|23040610404001000001|924354.125|1934263|183.42|178.89|180.6|184.08|195.4|143.96|103.74
201611|23040610404001000001|924305.375|1934315|101.61|101.71|100.58|103.47|108.58|80.3|57.27
201611|23040610404001000001|924353.625|1934212|273.37|267.2|269.15|274.46|289.26|226.88|170.65
201611|23040610404001000001|924254.8125|1934161|364.95|348.45|364.81|363.28|389.64|308.58|223.62
201611|23040610404001000001|924354.625|1934314|68.48|70.19|72.51|73.37|78.42|74.05|55.12
201611|23040610405001000001|925082.375|1933229|432.94|438.48|442.18|448.78|471.09|362.75|258.85
201611|23040610405001000001|924934.375|1933179|2262.27|2271.58|2293.55|2292.8|2393.58|1856.45|1413.52
201611|23040610405001000001|924983.625|1933179|734.92|760.42|763.74|764.1|798.25|664.66|509.64
201611|23040610405001000001|925033.3125|1933229|1134.87|1188.9|1195.81|1185.63|1282.41|1017.36|717.41
201611|23040610405001000001|924984.125|1933230|1612.13|1633.87|1622.85|1622.33|1654.83|1193.15|889.74
201611|23040610405001000001|925033.8125|1933281|1408.6|1424.86|1453.87|1434.25|1557.24|1135.21|789.78
201611|23040610405001000001|925032.375|1933127|707.38|731.96|735.15|735.49|768.36|639.78|490.56
201611|23040610405001000001|925032.8125|1933178|697.38|703.99|699.85|706.17|732.77|522.72|355.05
201611|23040610405001000001|925081.875|1933178|945.17|935.07|958.78|947.25|985.49|621.06|452.63
201611|23040610405001000001|925131.125|1933177|435.88|449.5|435.36|446.36|465.71|384.3|294.44
201611|23040610406001000001|925079.1875|1932869|189.25|201.55|190.93|195.01|202.15|186.11|151.49
201611|23040610406001000001|925078.6875|1932818|185.1|197.13|186.73|190.73|197.72|182.04|148.18
201611|23040610406001000001|925077.8125|1932715|367.16|371.88|375.01|380.62|399.52|307.62|219.54
201611|23040610406001000001|925127.875|1932818|232.02|250.02|245.95|249.95|257.88|117.7|80.54
201611|23040610406001000001|925078.3125|1932767|534.56|535|551.85|545.68|557.96|398.51|296.2
201611|23040610406001000001|925029.125|1932767|1108.36|1126.47|1132.96|1130.07|1167.72|879.61|679.51
201611|23040610406001000001|925127.5|1932766|151.6|152.04|157.33|154.26|158.59|122.84|98.65
201611|23040610406001000001|925029.625|1932819|221.89|225.66|233.22|229.2|239.9|188.76|145.22
201611|23040610407001000001|925279.125|1933227|442.39|447.79|451.25|452.81|462.92|264.95|159.28
201611|23040610407001000001|925327.8125|1933175|173.43|177.83|182.99|183.17|192.31|154.11|110.06
201611|23040610407001000001|925327.375|1933124|389.17|404.34|399.55|404.78|422.52|362.02|277.02
201611|23040610407001000001|925229.5|1933176|456.56|461.04|464.18|472.03|495.38|383.95|275.49
201611|23040610407001000001|925278.625|1933176|372.51|389.17|384.59|388.72|405.65|348.28|266.58
201611|23040610407001000001|925326.875|1933073|403.99|412.07|409.67|408.07|422.27|343.85|272.38
201611|23040610407001000001|925278.1875|1933125|413.53|426.48|413.06|423.49|441.84|364.59|279.37
201611|23040610408001000001|924285.3125|1932106|283.52|277.7|283.48|283.28|283.48|189.35|134.37
201611|23040610408001000001|923539.625|1931240|177.49|183.04|181.74|180.87|177.95|95.47|66.83
201611|23040610408001000001|923295.625|1931447|62.76|66.54|65.22|66.76|68.86|33.18|23.25
201611|23040610408001000001|923290.375|1930882|11.16|10.18|9.63|10.58|10.87|7.88|6.3
201611|23040610408001000001|923140.875|1930678|6.37|5.81|5.49|6.05|6.22|4.49|3.6
201611|23040610408001000001|923194.875|1931191|7.48|6.84|6.45|7.12|7.29|5.29|4.23
201611|23040610408001000001|923390.1875|1931035|201.03|201.23|201.11|197.28|187.35|112.09|79.55
201611|23040610408001000001|923441.3125|1931241|137.93|137.93|140.77|138.95|146.78|116.29|88.74
201611|23040610408001000001|922847.6875|1930886|62.11|62.65|62.87|61.14|57.67|33.87|23.69
201611|23040610408001000001|923142.8125|1930884|63.02|63.54|63.77|61.99|58.5|34.36|24.06
201611|23040610408001000001|923341.5|1931087|157.74|159.05|159.62|155.18|146.41|85.98|60.16
201611|23040610408001000001|922848.125|1930938|65.23|65.79|66.04|64.19|60.58|35.57|24.9
201611|23040610408001000001|923242.1875|1930986|109.89|110.8|111.2|108.11|102.01|59.91|41.93
201611|23040610408001000001|923243.125|1931088|108.76|109.67|110.06|107.03|100.97|59.29|41.5
201611|23040610408001000001|923146.625|1931295|141.72|146.95|146.23|144.9|142.28|75.05|52.06
201611|23040610408001000001|923538.3125|1931086|128.44|129.49|129.98|126.37|119.23|70.02|48.99
201611|23040610408001000001|923288.875|1930728|96.38|97.19|97.51|94.8|89.46|52.53|36.76
201611|23040610408001000001|923438.375|1930932|178.16|179.64|180.28|175.31|165.38|97.12|67.96
201611|23040610408001000001|923439.375|1931035|294.35|297.81|302.4|295.31|291.01|195.94|143.96
201611|23040610408001000001|922848.625|1930989|65.08|65.6|65.84|64.04|60.4|35.46|24.81
201611|23040610408001000001|923736.8125|1931289|77.33|77.95|78.24|76.09|71.77|42.13|29.5
201611|23040610408001000001|923245|1931294|65.28|70.34|69.18|70.31|72.54|33.11|22.66
201611|23040610408001000001|923691.875|1931752|60.66|65.4|64.33|65.37|67.45|30.78|21.07
201611|23040610408001000001|923689.125|1931444|62.53|67.37|66.28|67.35|69.5|31.74|21.71
201611|23040610408001000001|923643.625|1931855|57.67|62.14|61.14|62.11|64.09|29.27|20.01
