X|Y|Origin|Predict
923165.375|1933349|79.94|76.26941680908203
922870.875|1933403|54.04|59.30923843383789
923409|1933090|221.51|246.0194091796875
921504.6875|1934546|16.87|12.493839263916016
923021.3125|1933710|72.97|69.6115951538086
922874.6875|1933814|49.52|40.768333435058594
922826.125|1933866|38|33.22102355957031
922923.875|1933814|97.49|90.15907287597656
923754.6875|1933241|121.05|109.7167739868164
921800.1875|1934595|16.4|12.061931610107422
922193.875|1934642|15.52|11.192001342773438
923254|1932270|21.6|17.059486389160156
923703.625|1933036|34.27|29.36872100830078
922921.625|1933557|27.74|23.020442962646484
921125.375|1936039|4.52|0.718017578125
923670.375|1934783|6.73|2.8091354370117188
923410.375|1933244|28.89|24.138385772705078
923081.3125|1934891|10.93|6.811424255371094
923411.8125|1933398|6.82|3.3086090087890625
924242.8125|1932826|29.65|25.96841812133789
922955.5|1931913|26.26|19.494728088378906
922559.6875|1931660|18.4|15.260108947753906
922513.8125|1932020|19.3|16.203899383544922
922510.875|1931711|18.67|15.559150695800781
923002.875|1931707|15.08|11.88082504272461
923595.8125|1932010|23.04|20.016040802001953
923898.875|1932880|45.05|38.406124114990234
923898.5|1932829|42.93|36.39203643798828
922870|1933301|65.09|68.72796630859375
923800.625|1932881|45.22|38.5651741027832
923004.3125|1931861|53.33|46.49338150024414
923509.3125|1933295|59.45|49.68209457397461
923359.375|1933039|331.49|345.0337829589844
924241.8125|1932723|22.03|16.750232696533203
923408.125|1932987|227.41|224.22723388671875
923407.125|1932885|135.81|128.23941040039062
922465.1875|1932071|36.02|29.856700897216797
923171.625|1934017|8.6|4.323097229003906
923706|1933293|41.22|34.7691535949707
923698.5|1932471|6.41|2.266021728515625
922553.125|1930941|10.75|10.740287780761719
922930.625|1934533|22.79|15.609764099121094
923025.125|1934121|11.63|6.171783447265625
923214.1875|1933297|67.5|67.62458801269531
923513|1933706|27.97|20.012191772460938
923015.1875|1933042|43.24|43.15211486816406
924045.5|1932776|36.67|30.64754867553711
923163.125|1933092|54.45|47.73838806152344
923896.625|1932623|28.89|23.28561782836914
923546.6875|1932010|34.09|28.17542266845703
923160.8125|1932835|54.52|47.80486297607422
923307.8125|1932783|56.61|49.83397674560547
923802.375|1933086|47.56|41.0909423828125
922573.125|1933098|0|-3.5556793212890625
923275.6875|1934632|15.1|10.967330932617188
924009.875|1934266|8.1|4.183563232421875
923621.1875|1934783|9.14|5.1915283203125
923271.875|1934221|15.86|11.69217300415039
923652.625|1932831|44.24|39.56982421875
923900.3125|1933034|43.61|38.92873764038086
922818.875|1933096|29.05|34.32418441772461
922821.8125|1933404|29.12|34.43766403198242
923460.125|1933295|17.89|19.57339859008789
924242.3125|1932774|13.34|13.615665435791016
922930.125|1934481|32|33.35762405395508
923277.625|1934838|11.93|11.807525634765625
923945.8125|1932623|20.3|22.732303619384766
922637.875|1934792|17.39|13.85080337524414
923070.375|1933710|40.61|37.49723434448242
923119.1875|1933658|44.84|41.83548355102539
923167.375|1933555|37.57|34.40497589111328
923167.8125|1933606|41.31|38.22646713256836
923425|1934836|5.98|2.3331527709960938
922687.625|1934843|5.18|1.6151351928710938
923317.3125|1933810|22.19|17.738361358642578
923522.375|1934733|1.96|-1.659942626953125
923313.5|1933399|38.32|33.22583770751953
923311.125|1933142|13.68|9.7430419921875
923118.6875|1933606|53.1|50.16434097290039
923270.5|1934067|2.54|-1.1096954345703125
922633.625|1934330|4.43|0.7476272583007812
922781.125|1934329|17.91|13.590839385986328
922729.125|1934021|4.25|0.548492431640625
923798.6875|1932676|41.09|35.18576431274414
924159.3125|1934470|4.18|0.486572265625
